#class tools::histo::h1d
#title total number of detected op
#dimension 1
#axis edges 0 0.9 5.1 10.1 15.1 20.1 25.1 30.1 35.1 40.1 45.1 50.1 55.1 60.1 65.1 70.1 75.1 80.1 85.1 90.1 95.1 100.1 105.1 110.1 115.1 120.1 125.1 130.1 135.1 140.1 145.1 150.1 155.1 160.1 165.1 170.1 175.1 180.1 185.1 190.1 195.1 200.1 205.1 210.1 215.1 220.1 225.1 230.1 235.1 240.1 245.1 250.1 255.1 260.1 265.1 270.1 275.1 280.1 285.1 290.1 295.1 300.1 305.1 310.1 315.1 320.1 325.1 330.1 335.1 340.1 345.1 350.1 355.1 360.1 365.1 370.1 375.1 380.1 385.1 390.1 395.1 400.1 405.1 410.1 415.1 420.1 425.1 430.1 435.1 440.1 445.1 450.1 455.1 460.1 465.1 470.1 475.1 480.1 485.1 490.1 495.1 500.1 505.1 510.1 515.1 520.1 525.1 530.1 535.1 540.1 545.1 550.1 555.1 560.1 565.1 570.1 575.1 580.1 585.1 590.1 595.1 600.1 605.1 610.1 615.1 620.1 625.1 630.1 635.1 640.1 645.1 650.1 655.1 660.1 665.1 670.1 675.1 680.1 685.1 690.1 695.1 700.1 705.1 710.1 715.1 720.1 725.1 730.1 735.1 740.1 745.1 750.1 755.1 760.1 765.1 770.1 775.1 780.1 785.1 790.1 795.1 800.1 805.1 810.1 815.1 820.1 825.1 830.1 835.1 840.1 845.1 850.1 855.1 860.1 865.1 870.1 875.1 880.1 885.1 890.1 895.1 900.1 905.1 910.1 915.1 920.1 925.1 930.1 935.1 940.1 945.1 950.1 955.1 960.1 965.1 970.1 975.1 980.1 985.1 990.1 995.1 1000.1 1005.1 1010.1 1015.1 1020.1 1025.1 1030.1 1035.1 1040.1 1045.1 1050.1 1055.1 1060.1 1065.1 1070.1 1075.1 1080.1 1085.1 1090.1 1095.1 1100.1 1105.1 1110.1 1115.1 1120.1 1125.1 1130.1 1135.1 1140.1 1145.1 1150.1 1155.1 1160.1 1165.1 1170.1 1175.1 1180.1 1185.1 1190.1 1195.1 1200.1 1205.1 1210.1 1215.1 1220.1 1225.1 1230.1 1235.1 1240.1 1245.1 1250.1 1255.1 1260.1 1265.1 1270.1 1275.1 1280.1 1285.1 1290.1 1295.1 1300.1 1305.1 1310.1 1315.1 1320.1 1325.1 1330.1 1335.1 1340.1 1345.1 1350.1 1355.1 1360.1 1365.1 1370.1 1375.1 1380.1 1385.1 1390.1 1395.1 1400.1 1405.1 1410.1 1415.1 1420.1 1425.1 1430.1 1435.1 1440.1 1445.1 1450.1 1455.1 1460.1 1465.1 1470.1 1475.1 1480.1 1485.1 1490.1 1495.1 1500.1 1505.1 1510.1 1515.1 1520.1 1525.1 1530.1 1535.1 1540.1 1545.1 1550.1 1555.1 1560.1 1565.1 1570.1 1575.1 1580.1 1585.1 1590.1 1595.1 1600.1 1605.1 1610.1 1615.1 1620.1 1625.1 1630.1 1635.1 1640.1 1645.1 1650.1 1655.1 1660.1 1665.1 1670.1 1675.1 1680.1 1685.1 1690.1 1695.1 1700.1 1705.1 1710.1 1715.1 1720.1 1725.1 1730.1 1735.1 1740.1 1745.1 1750.1 1755.1 1760.1 1765.1 1770.1 1775.1 1780.1 1785.1 1790.1 1795.1 1800.1 1805.1 1810.1 1815.1 1820.1 1825.1 1830.1 1835.1 1840.1 1845.1 1850.1 1855.1 1860.1 1865.1 1870.1 1875.1 1880.1 1885.1 1890.1 1895.1 1900.1 1905.1 1910.1 1915.1 1920.1 1925.1 1930.1 1935.1 1940.1 1945.1 1950.1 1955.1 1960.1 1965.1 1970.1 1975.1 1980.1 1985.1 1990.1 1995.1 2000.1
#annotation axis_x.title 
#bin_number 403
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
2641228,2.64123e+06,2.64123e+06,0,0
1058684,1.05868e+06,1.05868e+06,3.01466e+06,1.07659e+07
887040,887040,887040,7.05644e+06,5.79041e+07
791268,791268,791268,1.02461e+07,1.3426e+08
690345,690345,690345,1.23854e+07,2.23585e+08
595657,595657,595657,1.3663e+07,3.14583e+08
508824,508824,508824,1.42173e+07,3.98267e+08
433779,433779,433779,1.42879e+07,4.71481e+08
367276,367276,367276,1.39309e+07,5.29138e+08
313446,313446,313446,1.34565e+07,5.7832e+08
264679,264679,264679,1.26888e+07,6.08833e+08
224104,224104,224104,1.18612e+07,6.28233e+08
189569,189569,189569,1.09826e+07,6.36653e+08
160922,160922,160922,1.01282e+07,6.37772e+08
135310,135310,135310,9.19177e+06,6.24678e+08
114777,114777,114777,8.3702e+06,6.10633e+08
95795,95795,95795,7.46661e+06,5.82166e+08
81132,81132,81132,6.72871e+06,5.58211e+08
68643,68643,68643,6.03633e+06,5.3096e+08
57273,57273,57273,5.32224e+06,4.94697e+08
48834,48834,48834,4.78221e+06,4.68409e+08
40988,40988,40988,4.21883e+06,4.34319e+08
34819,34819,34819,3.75806e+06,4.05683e+08
29134,29134,29134,3.29013e+06,3.71616e+08
24413,24413,24413,2.87926e+06,3.39629e+08
20754,20754,20754,2.55113e+06,3.13632e+08
17467,17467,17467,2.2347e+06,2.85939e+08
14874,14874,14874,1.97755e+06,2.62952e+08
12468,12468,12468,1.71973e+06,2.3723e+08
10777,10777,10777,1.54036e+06,2.20185e+08
9063,9063,9063,1.34077e+06,1.9837e+08
7613,7613,7613,1.16407e+06,1.78008e+08
6591,6591,6591,1.04067e+06,1.64326e+08
5764,5764,5764,939345,1.53094e+08
4783,4783,4783,803061,1.34843e+08
4123,4123,4123,713030,1.23319e+08
3443,3443,3443,612773,1.09066e+08
2923,2923,2923,534630,9.7792e+07
2583,2583,2583,485428,9.12325e+07
2217,2217,2217,427807,8.25569e+07
1904,1904,1904,376860,7.45959e+07
1591,1591,1591,322927,6.5548e+07
1551,1551,1551,322594,6.70998e+07
1264,1264,1264,269041,5.72676e+07
1066,1066,1066,232263,5.06082e+07
912,912,912,203381,4.53568e+07
837,837,837,190705,4.34525e+07
741,741,741,172571,4.01914e+07
636,636,636,151286,3.59879e+07
534,534,534,129769,3.15366e+07
506,506,506,125408,3.10823e+07
458,458,458,115866,2.9313e+07
400,400,400,103181,2.66167e+07
364,364,364,95690,2.51562e+07
312,312,312,83610,2.24065e+07
320,320,320,87381,2.38613e+07
240,240,240,66734,1.85564e+07
236,236,236,66775,1.88941e+07
217,217,217,62490,1.79958e+07
169,169,169,49513,1.45065e+07
169,169,169,50353,1.50028e+07
139,139,139,42125,1.27666e+07
151,151,151,46498,1.43186e+07
136,136,136,42547,1.33109e+07
104,104,104,33052,1.05044e+07
120,120,120,38764,1.25223e+07
100,100,100,32814,1.07677e+07
99,99,99,32992,1.09949e+07
88,88,88,29759,1.00638e+07
84,84,84,28825,9.8916e+06
77,77,77,26799,9.32727e+06
73,73,73,25798,9.11707e+06
67,67,67,24005,8.60072e+06
62,62,62,22503,8.16761e+06
55,55,55,20244,7.45137e+06
39,39,39,14547,5.42611e+06
25,25,25,9437,3.56234e+06
45,45,45,17218,6.58809e+06
35,35,35,13594,5.27998e+06
40,40,40,15716,6.1749e+06
38,38,38,15104,6.00351e+06
32,32,32,12899,5.19958e+06
32,32,32,13078,5.34488e+06
26,26,26,10733,4.43072e+06
34,34,34,14216,5.94403e+06
38,38,38,16074,6.79935e+06
33,33,33,14113,6.0357e+06
21,21,21,9090,3.93471e+06
16,16,16,7011,3.07217e+06
18,18,18,7971,3.52986e+06
13,13,13,5814,2.60022e+06
15,15,15,6800,3.0827e+06
