#class tools::histo::h1d
#title total number of detected op
#dimension 1
#axis edges 0 0.9 5.1 10.1 15.1 20.1 25.1 30.1 35.1 40.1 45.1 50.1 55.1 60.1 65.1 70.1 75.1 80.1 85.1 90.1 95.1 100.1 105.1 110.1 115.1 120.1 125.1 130.1 135.1 140.1 145.1 150.1 155.1 160.1 165.1 170.1 175.1 180.1 185.1 190.1 195.1 200.1 205.1 210.1 215.1 220.1 225.1 230.1 235.1 240.1 245.1 250.1 255.1 260.1 265.1 270.1 275.1 280.1 285.1 290.1 295.1 300.1 305.1 310.1 315.1 320.1 325.1 330.1 335.1 340.1 345.1 350.1 355.1 360.1 365.1 370.1 375.1 380.1 385.1 390.1 395.1 400.1 405.1 410.1 415.1 420.1 425.1 430.1 435.1 440.1 445.1 450.1 455.1 460.1 465.1 470.1 475.1 480.1 485.1 490.1 495.1 500.1 505.1 510.1 515.1 520.1 525.1 530.1 535.1 540.1 545.1 550.1 555.1 560.1 565.1 570.1 575.1 580.1 585.1 590.1 595.1 600.1 605.1 610.1 615.1 620.1 625.1 630.1 635.1 640.1 645.1 650.1 655.1 660.1 665.1 670.1 675.1 680.1 685.1 690.1 695.1 700.1 705.1 710.1 715.1 720.1 725.1 730.1 735.1 740.1 745.1 750.1 755.1 760.1 765.1 770.1 775.1 780.1 785.1 790.1 795.1 800.1 805.1 810.1 815.1 820.1 825.1 830.1 835.1 840.1 845.1 850.1 855.1 860.1 865.1 870.1 875.1 880.1 885.1 890.1 895.1 900.1 905.1 910.1 915.1 920.1 925.1 930.1 935.1 940.1 945.1 950.1 955.1 960.1 965.1 970.1 975.1 980.1 985.1 990.1 995.1 1000.1 1005.1 1010.1 1015.1 1020.1 1025.1 1030.1 1035.1 1040.1 1045.1 1050.1 1055.1 1060.1 1065.1 1070.1 1075.1 1080.1 1085.1 1090.1 1095.1 1100.1 1105.1 1110.1 1115.1 1120.1 1125.1 1130.1 1135.1 1140.1 1145.1 1150.1 1155.1 1160.1 1165.1 1170.1 1175.1 1180.1 1185.1 1190.1 1195.1 1200.1 1205.1 1210.1 1215.1 1220.1 1225.1 1230.1 1235.1 1240.1 1245.1 1250.1 1255.1 1260.1 1265.1 1270.1 1275.1 1280.1 1285.1 1290.1 1295.1 1300.1 1305.1 1310.1 1315.1 1320.1 1325.1 1330.1 1335.1 1340.1 1345.1 1350.1 1355.1 1360.1 1365.1 1370.1 1375.1 1380.1 1385.1 1390.1 1395.1 1400.1 1405.1 1410.1 1415.1 1420.1 1425.1 1430.1 1435.1 1440.1 1445.1 1450.1 1455.1 1460.1 1465.1 1470.1 1475.1 1480.1 1485.1 1490.1 1495.1 1500.1 1505.1 1510.1 1515.1 1520.1 1525.1 1530.1 1535.1 1540.1 1545.1 1550.1 1555.1 1560.1 1565.1 1570.1 1575.1 1580.1 1585.1 1590.1 1595.1 1600.1 1605.1 1610.1 1615.1 1620.1 1625.1 1630.1 1635.1 1640.1 1645.1 1650.1 1655.1 1660.1 1665.1 1670.1 1675.1 1680.1 1685.1 1690.1 1695.1 1700.1 1705.1 1710.1 1715.1 1720.1 1725.1 1730.1 1735.1 1740.1 1745.1 1750.1 1755.1 1760.1 1765.1 1770.1 1775.1 1780.1 1785.1 1790.1 1795.1 1800.1 1805.1 1810.1 1815.1 1820.1 1825.1 1830.1 1835.1 1840.1 1845.1 1850.1 1855.1 1860.1 1865.1 1870.1 1875.1 1880.1 1885.1 1890.1 1895.1 1900.1 1905.1 1910.1 1915.1 1920.1 1925.1 1930.1 1935.1 1940.1 1945.1 1950.1 1955.1 1960.1 1965.1 1970.1 1975.1 1980.1 1985.1 1990.1 1995.1 2000.1
#annotation axis_x.title 
#bin_number 403
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
7419857,7.41986e+06,7.41986e+06,0,0
632701,632701,632701,1.7563e+06,6.17132e+06
450858,450858,450858,3.56004e+06,2.90096e+07
348074,348074,348074,4.48755e+06,5.85482e+07
264867,264867,264867,4.73792e+06,8.52788e+07
199685,199685,199685,4.57087e+06,1.05027e+08
151666,151666,151666,4.2288e+06,1.18211e+08
115394,115394,115394,3.79527e+06,1.25055e+08
89097,89097,89097,3.37641e+06,1.2813e+08
68632,68632,68632,2.94376e+06,1.26401e+08
53009,53009,53009,2.53932e+06,1.21748e+08
41795,41795,41795,2.21118e+06,1.17067e+08
32756,32756,32756,1.89679e+06,1.09903e+08
25543,25543,25543,1.60714e+06,1.0117e+08
20477,20477,20477,1.39062e+06,9.44797e+07
16208,16208,16208,1.18182e+06,8.62049e+07
12901,12901,12901,1.00521e+06,7.83494e+07
10294,10294,10294,853468,7.0781e+07
8208,8208,8208,721446,6.3428e+07
6632,6632,6632,616052,5.72389e+07
5321,5321,5321,520765,5.09777e+07
4399,4399,4399,452666,4.6589e+07
3464,3464,3464,373947,4.03754e+07
2977,2977,2977,336142,3.79607e+07
2326,2326,2326,274263,3.23435e+07
1930,1930,1930,237169,2.91485e+07
1560,1560,1560,199535,2.55251e+07
1328,1328,1328,176449,2.3447e+07
1181,1181,1181,162910,2.24747e+07
940,940,940,134424,1.92251e+07
827,827,827,122380,1.81115e+07
641,641,641,97982,1.49786e+07
525,525,525,82885,1.30866e+07
460,460,460,74967,1.22184e+07
399,399,399,66993,1.1249e+07
353,353,353,61071,1.05663e+07
282,282,282,50184,8.93117e+06
248,248,248,45354,8.29477e+06
222,222,222,41708,7.83626e+06
195,195,195,37587,7.24547e+06
167,167,167,33054,6.54263e+06
139,139,139,28244,5.73926e+06
126,126,126,26189,5.44362e+06
141,141,141,30014,6.38922e+06
101,101,101,22018,4.80012e+06
93,93,93,20726,4.61919e+06
96,96,96,21889,4.9911e+06
85,85,85,19811,4.61752e+06
67,67,67,15936,3.79048e+06
56,56,56,13599,3.30246e+06
51,51,51,12646,3.13583e+06
45,45,45,11378,2.87697e+06
52,52,52,13407,3.45678e+06
42,42,42,11039,2.90149e+06
35,35,35,9373,2.51018e+06
28,28,28,7641,2.08524e+06
26,26,26,7231,2.01111e+06
30,30,30,8488,2.40159e+06
22,22,22,6333,1.82308e+06
24,24,24,7029,2.05867e+06
27,27,27,8045,2.39716e+06
18,18,18,5444,1.64656e+06
14,14,14,4313,1.32876e+06
21,21,21,6574,2.05802e+06
13,13,13,4140,1.31845e+06
19,19,19,6139,1.98357e+06
12,12,12,3936,1.29102e+06
14,14,14,4669,1.55714e+06
11,11,11,3715,1.25467e+06
9,9,9,3085,1.05748e+06
9,9,9,3133,1.09065e+06
12,12,12,4241,1.49887e+06
8,8,8,2866,1.02676e+06
9,9,9,3263,1.18303e+06
6,6,6,2214,816978
12,12,12,4475,1.66882e+06
8,8,8,3016,1.13705e+06
6,6,6,2301,882439
6,6,6,2325,900951
9,9,9,3541,1.3932e+06
5,5,5,1987,789639
5,5,5,2009,807219
7,7,7,2855,1.16445e+06
3,3,3,1236,509238
3,3,3,1252,522506
3,3,3,1266,534254
5,5,5,2137,913363
2,2,2,864,373250
2,2,2,874,381940
4,4,4,1772,785002
2,2,2,899,404101
4,4,4,1815,823563
2,2,2,915,418617
3,3,3,1389,643115
5,5,5,2336,1.09139e+06
1,1,1,474,224676
1,1,1,480,230400
1,1,1,484,234256
2,2,2,973,473365
2,2,2,984,484130
6,6,6,2991,1.49103e+06
1,1,1,502,252004
1,1,1,507,257049
3,3,3,1540,790538
1,1,1,516,266256
1,1,1,521,271441
1,1,1,526,276676
1,1,1,533,284089
1,1,1,540,291600
0,0,0,0,0
