#class tools::histo::h1d
#title Total number of detected op
#dimension 1
#axis edges 0 0.9 20.1 40.1 60.1 80.1 100.1 120.1 140.1 160.1 180.1 200.1 220.1 240.1 260.1 280.1 300.1 320.1 340.1 360.1 380.1 400.1 420.1 440.1 460.1 480.1 500.1 520.1 540.1 560.1 580.1 600.1 620.1 640.1 660.1 680.1 700.1 720.1 740.1 760.1 780.1 800.1 820.1 840.1 860.1 880.1 900.1 920.1 940.1 960.1 980.1 1000.1 1020.1 1040.1 1060.1 1080.1 1100.1 1120.1 1140.1 1160.1 1180.1 1200.1 1220.1 1240.1 1260.1 1280.1 1300.1 1320.1 1340.1 1360.1 1380.1 1400.1 1420.1 1440.1 1460.1 1480.1 1500.1 1520.1 1540.1 1560.1 1580.1 1600.1 1620.1 1640.1 1660.1 1680.1 1700.1 1720.1 1740.1 1760.1 1780.1 1800.1 1820.1 1840.1 1860.1 1880.1 1900.1 1920.1 1940.1 1960.1 1980.1 2000.1
#annotation axis_x.title 
#bin_number 103
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
2094565,2.09456e+06,2.09456e+06,0,0
2738006,2.73801e+06,2.73801e+06,2.80015e+07,3.75574e+08
1996820,1.99682e+06,1.99682e+06,5.95168e+07,1.83953e+09
1272111,1.27211e+06,1.27211e+06,6.32383e+07,3.18544e+09
773898,773898,773898,5.38983e+07,3.77913e+09
461959,461959,461959,4.14017e+07,3.72563e+09
271075,271075,271075,2.97173e+07,3.26673e+09
159609,159609,159609,2.06849e+07,2.68593e+09
93447,93447,93447,1.39786e+07,2.09413e+09
54336,54336,54336,9.21953e+06,1.56611e+09
32464,32464,32464,6.1566e+06,1.16863e+09
19283,19283,19283,4.04236e+06,8.48045e+08
11784,11784,11784,2.70604e+06,6.21798e+08
7335,7335,7335,1.83137e+06,4.57488e+08
4412,4412,4412,1.19015e+06,3.21191e+08
2939,2939,2939,851084,2.46553e+08
1851,1851,1851,573154,1.77535e+08
1236,1236,1236,407512,1.34396e+08
874,874,874,305886,1.07084e+08
550,550,550,203389,7.523e+07
413,413,413,161071,6.28315e+07
257,257,257,105247,4.31093e+07
215,215,215,92361,3.96839e+07
149,149,149,67145,3.0263e+07
100,100,100,47055,2.21446e+07
58,58,58,28372,1.38806e+07
54,54,54,27481,1.39872e+07
49,49,49,25907,1.36988e+07
31,31,31,17056,9.38521e+06
29,29,29,16520,9.41133e+06
21,21,21,12403,7.32637e+06
15,15,15,9194,5.63583e+06
14,14,14,8821,5.5582e+06
9,9,9,5872,3.83138e+06
3,3,3,1999,1.332e+06
5,5,5,3456,2.38899e+06
5,5,5,3554,2.52626e+06
2,2,2,1457,1.06142e+06
1,1,1,747,558009
3,3,3,2305,1.77104e+06
1,1,1,791,625681
2,2,2,1617,1.30736e+06
0,0,0,0,0
2,2,2,1687,1.42298e+06
1,1,1,869,755161
1,1,1,888,788544
0,0,0,0,0
1,1,1,937,877969
1,1,1,949,900601
0,0,0,0,0
1,1,1,983,966289
1,1,1,1019,1.03836e+06
0,0,0,0,0
1,1,1,1053,1.10881e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1144,1.30874e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
