#class tools::histo::h1d
#title Total number of detected op
#dimension 1
#axis edges 0 0.9 20.1 40.1 60.1 80.1 100.1 120.1 140.1 160.1 180.1 200.1 220.1 240.1 260.1 280.1 300.1 320.1 340.1 360.1 380.1 400.1 420.1 440.1 460.1 480.1 500.1 520.1 540.1 560.1 580.1 600.1 620.1 640.1 660.1 680.1 700.1 720.1 740.1 760.1 780.1 800.1 820.1 840.1 860.1 880.1 900.1 920.1 940.1 960.1 980.1 1000.1 1020.1 1040.1 1060.1 1080.1 1100.1 1120.1 1140.1 1160.1 1180.1 1200.1 1220.1 1240.1 1260.1 1280.1 1300.1 1320.1 1340.1 1360.1 1380.1 1400.1 1420.1 1440.1 1460.1 1480.1 1500.1 1520.1 1540.1 1560.1 1580.1 1600.1 1620.1 1640.1 1660.1 1680.1 1700.1 1720.1 1740.1 1760.1 1780.1 1800.1 1820.1 1840.1 1860.1 1880.1 1900.1 1920.1 1940.1 1960.1 1980.1 2000.1
#annotation axis_x.title 
#bin_number 103
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
924186,924186,924186,0,0
39316,39316,39316,185903,1.71148e+06
3662,3662,3662,106067,3.19149e+06
1753,1753,1753,87052,4.38392e+06
1069,1069,1069,74878,5.28153e+06
847,847,847,77057,7.0388e+06
954,954,954,105868,1.17804e+07
1467,1467,1467,192643,2.5346e+07
2461,2461,2461,371690,5.622e+07
3177,3177,3177,542017,9.25749e+07
3287,3287,3287,625780,1.19248e+08
3213,3213,3213,675813,1.42256e+08
3126,3126,3126,719795,1.65844e+08
2644,2644,2644,661741,1.65709e+08
2010,2010,2010,542614,1.46549e+08
1550,1550,1550,449642,1.3049e+08
1205,1205,1205,373521,1.15822e+08
861,861,861,284157,9.38092e+07
670,670,670,234452,8.20618e+07
463,463,463,171307,6.33977e+07
342,342,342,133145,5.18464e+07
277,277,277,113627,4.66196e+07
212,212,212,91173,3.92174e+07
146,146,146,65612,2.94905e+07
111,111,111,52207,2.45583e+07
68,68,68,33315,1.63243e+07
62,62,62,31616,1.61241e+07
55,55,55,29193,1.54974e+07
60,60,60,33025,1.81794e+07
42,42,42,23896,1.35969e+07
33,33,33,19526,1.15547e+07
29,29,29,17711,1.08173e+07
26,26,26,16401,1.03468e+07
35,35,35,22775,1.48213e+07
31,31,31,20752,1.38929e+07
19,19,19,13119,9.05897e+06
29,29,29,20571,1.45928e+07
28,28,28,20461,1.49528e+07
20,20,20,15080,1.13708e+07
13,13,13,9969,7.645e+06
15,15,15,11888,9.42189e+06
18,18,18,14597,1.18378e+07
12,12,12,9972,8.2871e+06
14,14,14,11970,1.02347e+07
12,12,12,10419,9.04661e+06
18,18,18,16016,1.42512e+07
9,9,9,8203,7.47676e+06
17,17,17,15796,1.46777e+07
19,19,19,18060,1.71672e+07
10,10,10,9696,9.40156e+06
9,9,9,8901,8.80332e+06
17,17,17,17169,1.73404e+07
5,5,5,5157,5.3191e+06
6,6,6,6285,6.58361e+06
6,6,6,6413,6.85458e+06
9,9,9,9801,1.06734e+07
11,11,11,12214,1.35622e+07
13,13,13,14703,1.66295e+07
11,11,11,12628,1.44972e+07
13,13,13,15221,1.78218e+07
8,8,8,9507,1.12982e+07
4,4,4,4844,5.86622e+06
6,6,6,7383,9.0851e+06
6,6,6,7516,9.41527e+06
2,2,2,2539,3.22337e+06
6,6,6,7737,9.97693e+06
6,6,6,7852,1.02758e+07
6,6,6,7976,1.06029e+07
7,7,7,9453,1.27658e+07
8,8,8,10981,1.50732e+07
9,9,9,12532,1.74504e+07
5,5,5,7053,9.94918e+06
11,11,11,15736,2.25115e+07
4,4,4,5805,8.42469e+06
4,4,4,5886,8.66132e+06
5,5,5,7450,1.11005e+07
2,2,2,3007,4.52102e+06
6,6,6,9155,1.3969e+07
0,0,0,0,0
3,3,3,4711,7.39794e+06
0,0,0,0,0
4,4,4,6464,1.04458e+07
0,0,0,0,0
1,1,1,1641,2.69288e+06
1,1,1,1673,2.79893e+06
0,0,0,0,0
4,4,4,6841,1.16999e+07
4,4,4,6915,1.19544e+07
0,0,0,0,0
1,1,1,1778,3.16128e+06
1,1,1,1784,3.18266e+06
0,0,0,0,0
4,4,4,7319,1.33921e+07
2,2,2,3685,6.78962e+06
1,1,1,1870,3.4969e+06
3,3,3,5650,1.06408e+07
0,0,0,0,0
1,1,1,1923,3.69793e+06
1,1,1,1942,3.77136e+06
2,2,2,3929,7.71852e+06
0,0,0,0,0
59,59,59,168187,5.54517e+08
