#class tools::histo::h1d
#title total number of detected op
#dimension 1
#axis edges 0 0.9 5.1 10.1 15.1 20.1 25.1 30.1 35.1 40.1 45.1 50.1 55.1 60.1 65.1 70.1 75.1 80.1 85.1 90.1 95.1 100.1 105.1 110.1 115.1 120.1 125.1 130.1 135.1 140.1 145.1 150.1 155.1 160.1 165.1 170.1 175.1 180.1 185.1 190.1 195.1 200.1 205.1 210.1 215.1 220.1 225.1 230.1 235.1 240.1 245.1 250.1 255.1 260.1 265.1 270.1 275.1 280.1 285.1 290.1 295.1 300.1 305.1 310.1 315.1 320.1 325.1 330.1 335.1 340.1 345.1 350.1 355.1 360.1 365.1 370.1 375.1 380.1 385.1 390.1 395.1 400.1 405.1 410.1 415.1 420.1 425.1 430.1 435.1 440.1 445.1 450.1 455.1 460.1 465.1 470.1 475.1 480.1 485.1 490.1 495.1 500.1 505.1 510.1 515.1 520.1 525.1 530.1 535.1 540.1 545.1 550.1 555.1 560.1 565.1 570.1 575.1 580.1 585.1 590.1 595.1 600.1 605.1 610.1 615.1 620.1 625.1 630.1 635.1 640.1 645.1 650.1 655.1 660.1 665.1 670.1 675.1 680.1 685.1 690.1 695.1 700.1 705.1 710.1 715.1 720.1 725.1 730.1 735.1 740.1 745.1 750.1 755.1 760.1 765.1 770.1 775.1 780.1 785.1 790.1 795.1 800.1 805.1 810.1 815.1 820.1 825.1 830.1 835.1 840.1 845.1 850.1 855.1 860.1 865.1 870.1 875.1 880.1 885.1 890.1 895.1 900.1 905.1 910.1 915.1 920.1 925.1 930.1 935.1 940.1 945.1 950.1 955.1 960.1 965.1 970.1 975.1 980.1 985.1 990.1 995.1 1000.1 1005.1 1010.1 1015.1 1020.1 1025.1 1030.1 1035.1 1040.1 1045.1 1050.1 1055.1 1060.1 1065.1 1070.1 1075.1 1080.1 1085.1 1090.1 1095.1 1100.1 1105.1 1110.1 1115.1 1120.1 1125.1 1130.1 1135.1 1140.1 1145.1 1150.1 1155.1 1160.1 1165.1 1170.1 1175.1 1180.1 1185.1 1190.1 1195.1 1200.1 1205.1 1210.1 1215.1 1220.1 1225.1 1230.1 1235.1 1240.1 1245.1 1250.1 1255.1 1260.1 1265.1 1270.1 1275.1 1280.1 1285.1 1290.1 1295.1 1300.1 1305.1 1310.1 1315.1 1320.1 1325.1 1330.1 1335.1 1340.1 1345.1 1350.1 1355.1 1360.1 1365.1 1370.1 1375.1 1380.1 1385.1 1390.1 1395.1 1400.1 1405.1 1410.1 1415.1 1420.1 1425.1 1430.1 1435.1 1440.1 1445.1 1450.1 1455.1 1460.1 1465.1 1470.1 1475.1 1480.1 1485.1 1490.1 1495.1 1500.1 1505.1 1510.1 1515.1 1520.1 1525.1 1530.1 1535.1 1540.1 1545.1 1550.1 1555.1 1560.1 1565.1 1570.1 1575.1 1580.1 1585.1 1590.1 1595.1 1600.1 1605.1 1610.1 1615.1 1620.1 1625.1 1630.1 1635.1 1640.1 1645.1 1650.1 1655.1 1660.1 1665.1 1670.1 1675.1 1680.1 1685.1 1690.1 1695.1 1700.1 1705.1 1710.1 1715.1 1720.1 1725.1 1730.1 1735.1 1740.1 1745.1 1750.1 1755.1 1760.1 1765.1 1770.1 1775.1 1780.1 1785.1 1790.1 1795.1 1800.1 1805.1 1810.1 1815.1 1820.1 1825.1 1830.1 1835.1 1840.1 1845.1 1850.1 1855.1 1860.1 1865.1 1870.1 1875.1 1880.1 1885.1 1890.1 1895.1 1900.1 1905.1 1910.1 1915.1 1920.1 1925.1 1930.1 1935.1 1940.1 1945.1 1950.1 1955.1 1960.1 1965.1 1970.1 1975.1 1980.1 1985.1 1990.1 1995.1 2000.1
#annotation axis_x.title 
#bin_number 403
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
8928927,8.92893e+06,8.92893e+06,0,0
295804,295804,295804,708960,2.26552e+06
127449,127449,127449,1.00284e+06,8.14709e+06
104839,104839,104839,1.3568e+06,1.77686e+07
92657,92657,92657,1.66237e+06,3.00099e+07
77371,77371,77371,1.77397e+06,4.08277e+07
63749,63749,63749,1.77985e+06,4.98203e+07
52474,52474,52474,1.72741e+06,5.69703e+07
42986,42986,42986,1.63004e+06,6.18969e+07
35790,35790,35790,1.53622e+06,6.60102e+07
29666,29666,29666,1.42207e+06,6.82279e+07
24571,24571,24571,1.30073e+06,6.89062e+07
20427,20427,20427,1.1833e+06,6.85876e+07
17038,17038,17038,1.07188e+06,6.74677e+07
14183,14183,14183,963432,6.54729e+07
11795,11795,11795,860213,6.27594e+07
9633,9633,9633,750699,5.85213e+07
8124,8124,8124,673613,5.58698e+07
6858,6858,6858,602842,5.30056e+07
5596,5596,5596,519886,4.83101e+07
4731,4731,4731,463118,4.53439e+07
3797,3797,3797,390827,4.02355e+07
3240,3240,3240,349613,3.77316e+07
2686,2686,2686,303328,3.42598e+07
2205,2205,2205,260098,3.06852e+07
1909,1909,1909,234629,2.88412e+07
1617,1617,1617,206929,2.64842e+07
1304,1304,1304,173326,2.30408e+07
1142,1142,1142,157513,2.17277e+07
955,955,955,136446,1.94966e+07
804,804,804,118940,1.75971e+07
688,688,688,105254,1.61038e+07
612,612,612,96661,1.52682e+07
487,487,487,79395,1.29446e+07
427,427,427,71735,1.20521e+07
380,380,380,65735,1.1372e+07
312,312,312,55529,9.88356e+06
262,262,262,47939,8.77204e+06
249,249,249,46832,8.80872e+06
209,209,209,40296,7.76967e+06
178,178,178,35264,6.98661e+06
166,166,166,33679,6.83333e+06
132,132,132,27425,5.69821e+06
131,131,131,27886,5.93634e+06
124,124,124,27033,5.89365e+06
103,103,103,22952,5.11471e+06
81,81,81,18466,4.20998e+06
75,75,75,17447,4.05878e+06
77,77,77,18329,4.36316e+06
70,70,70,17021,4.13892e+06
66,66,66,16351,4.05097e+06
67,67,67,16968,4.29731e+06
43,43,43,11086,2.85819e+06
35,35,35,9215,2.42625e+06
40,40,40,10718,2.87197e+06
44,44,44,12009,3.27773e+06
44,44,44,12244,3.40727e+06
24,24,24,6783,1.91709e+06
35,35,35,10068,2.89621e+06
28,28,28,8206,2.40499e+06
23,23,23,6845,2.03717e+06
22,22,22,6666,2.01983e+06
29,29,29,8927,2.74804e+06
28,28,28,8766,2.74445e+06
18,18,18,5711,1.812e+06
22,22,22,7105,2.29462e+06
20,20,20,6559,2.15107e+06
16,16,16,5323,1.77092e+06
14,14,14,4726,1.59539e+06
14,14,14,4799,1.64506e+06
23,23,23,7996,2.77987e+06
11,11,11,3889,1.37496e+06
10,10,10,3584,1.28453e+06
8,8,8,2909,1.05779e+06
7,7,7,2575,947249
9,9,9,3362,1.25591e+06
11,11,11,4163,1.57553e+06
7,7,7,2679,1.0253e+06
8,8,8,3105,1.20514e+06
8,8,8,3133,1.22697e+06
5,5,5,1990,792028
2,2,2,805,324013
4,4,4,1633,666681
12,12,12,4958,2.0485e+06
4,4,4,1677,703083
6,6,6,2537,1.07274e+06
9,9,9,3849,1.64611e+06
4,4,4,1730,748234
4,4,4,1753,768253
5,5,5,2218,983908
4,4,4,1793,803717
5,5,5,2262,1.02334e+06
4,4,4,1832,839066
5,5,5,2317,1.07371e+06
3,3,3,1401,654269
3,3,3,1419,671189
5,5,5,2397,1.14912e+06
1,1,1,482,232324
1,1,1,486,236196
9,9,9,4436,2.18647e+06
5,5,5,2489,1.23904e+06
1,1,1,504,254016
1,1,1,508,258064
3,3,3,1536,786432
3,3,3,1554,804978
3,3,3,1568,819542
2,2,2,1056,557570
