#class tools::histo::h1d
#title Total number of detected op
#dimension 1
#axis edges 0 0.9 20.1 40.1 60.1 80.1 100.1 120.1 140.1 160.1 180.1 200.1 220.1 240.1 260.1 280.1 300.1 320.1 340.1 360.1 380.1 400.1 420.1 440.1 460.1 480.1 500.1 520.1 540.1 560.1 580.1 600.1 620.1 640.1 660.1 680.1 700.1 720.1 740.1 760.1 780.1 800.1 820.1 840.1 860.1 880.1 900.1 920.1 940.1 960.1 980.1 1000.1 1020.1 1040.1 1060.1 1080.1 1100.1 1120.1 1140.1 1160.1 1180.1 1200.1 1220.1 1240.1 1260.1 1280.1 1300.1 1320.1 1340.1 1360.1 1380.1 1400.1 1420.1 1440.1 1460.1 1480.1 1500.1 1520.1 1540.1 1560.1 1580.1 1600.1 1620.1 1640.1 1660.1 1680.1 1700.1 1720.1 1740.1 1760.1 1780.1 1800.1 1820.1 1840.1 1860.1 1880.1 1900.1 1920.1 1940.1 1960.1 1980.1 2000.1
#annotation axis_x.title 
#bin_number 103
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
932982,932982,932982,0,0
5801,5801,5801,50822,631528
2487,2487,2487,73557,2.25752e+06
1666,1666,1666,83925,4.28206e+06
1734,1734,1734,123035,8.78899e+06
2624,2624,2624,238900,2.18357e+07
3358,3358,3358,371650,4.12444e+07
3716,3716,3716,485418,6.35337e+07
4041,4041,4041,609021,9.19205e+07
4049,4049,4049,690585,1.17919e+08
3784,3784,3784,721090,1.37539e+08
3488,3488,3488,734387,1.5474e+08
3321,3321,3321,764894,1.76282e+08
3068,3068,3068,767723,1.92211e+08
2786,2786,2786,753344,2.03802e+08
2541,2541,2541,737730,2.14268e+08
2243,2243,2243,696722,2.1649e+08
1984,1984,1984,655394,2.16568e+08
1719,1719,1719,602221,2.11035e+08
1526,1526,1526,564697,2.09016e+08
1315,1315,1315,513362,2.00453e+08
1141,1141,1141,468150,1.92118e+08
1035,1035,1035,445591,1.91873e+08
898,898,898,404419,1.82162e+08
767,767,767,360831,1.69777e+08
661,661,661,324097,1.58931e+08
600,600,600,306139,1.56221e+08
586,586,586,310812,1.64872e+08
445,445,445,245062,1.34971e+08
392,392,392,223554,1.27503e+08
412,412,412,243153,1.43517e+08
333,333,333,203080,1.23859e+08
297,297,297,187306,1.18135e+08
273,273,273,177645,1.15606e+08
221,221,221,148144,9.93127e+07
209,209,209,144349,9.97037e+07
166,166,166,117919,8.37705e+07
151,151,151,110354,8.06543e+07
137,137,137,102816,7.71667e+07
106,106,106,81670,6.29281e+07
105,105,105,83032,6.56641e+07
91,91,91,73691,5.96775e+07
63,63,63,52304,4.34259e+07
79,79,79,67112,5.70157e+07
56,56,56,48697,4.23485e+07
53,53,53,47222,4.20756e+07
41,41,41,37388,3.40953e+07
35,35,35,32554,3.02801e+07
29,29,29,27588,2.62456e+07
22,22,22,21345,2.07103e+07
29,29,29,28715,2.84339e+07
27,27,27,27305,2.76144e+07
29,29,29,29900,3.08287e+07
13,13,13,13651,1.43352e+07
12,12,12,12848,1.37564e+07
15,15,15,16336,1.77914e+07
16,16,16,17732,1.96518e+07
10,10,10,11321,1.28168e+07
9,9,9,10338,1.18751e+07
9,9,9,10505,1.22619e+07
6,6,6,7151,8.52302e+06
4,4,4,4848,5.87585e+06
12,12,12,14773,1.81872e+07
5,5,5,6232,7.76765e+06
10,10,10,12683,1.6086e+07
4,4,4,5145,6.6178e+06
5,5,5,6561,8.60948e+06
4,4,4,5303,7.03048e+06
3,3,3,4043,5.44872e+06
3,3,3,4101,5.60608e+06
5,5,5,6948,9.65522e+06
4,4,4,5657,8.00048e+06
3,3,3,4288,6.12915e+06
0,0,0,0,0
2,2,2,2941,4.32482e+06
4,4,4,5972,8.9163e+06
4,4,4,6033,9.09937e+06
4,4,4,6107,9.32404e+06
5,5,5,7754,1.2025e+07
3,3,3,4717,7.41672e+06
2,2,2,3177,5.04675e+06
0,0,0,0,0
4,4,4,6531,1.06636e+07
3,3,3,4969,8.23035e+06
0,0,0,0,0
2,2,2,3388,5.73928e+06
4,4,4,6823,1.16384e+07
1,1,1,1726,2.97908e+06
2,2,2,3498,6.118e+06
3,3,3,5307,9.3882e+06
0,0,0,0,0
1,1,1,1819,3.30876e+06
1,1,1,1824,3.32698e+06
1,1,1,1847,3.41141e+06
4,4,4,7484,1.40027e+07
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,3895,7.58554e+06
2,2,2,3937,7.75e+06
3,3,3,5976,1.19042e+07
69,69,69,261600,1.38634e+09
