#class tools::histo::h1d
#title Total number of detected op
#dimension 1
#axis edges 0 0.9 20.1 40.1 60.1 80.1 100.1 120.1 140.1 160.1 180.1 200.1 220.1 240.1 260.1 280.1 300.1 320.1 340.1 360.1 380.1 400.1 420.1 440.1 460.1 480.1 500.1 520.1 540.1 560.1 580.1 600.1 620.1 640.1 660.1 680.1 700.1 720.1 740.1 760.1 780.1 800.1 820.1 840.1 860.1 880.1 900.1 920.1 940.1 960.1 980.1 1000.1 1020.1 1040.1 1060.1 1080.1 1100.1 1120.1 1140.1 1160.1 1180.1 1200.1 1220.1 1240.1 1260.1 1280.1 1300.1 1320.1 1340.1 1360.1 1380.1 1400.1 1420.1 1440.1 1460.1 1480.1 1500.1 1520.1 1540.1 1560.1 1580.1 1600.1 1620.1 1640.1 1660.1 1680.1 1700.1 1720.1 1740.1 1760.1 1780.1 1800.1 1820.1 1840.1 1860.1 1880.1 1900.1 1920.1 1940.1 1960.1 1980.1 2000.1
#annotation axis_x.title 
#bin_number 103
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
994383,994383,994383,0,0
3085,3085,3085,15389,148195
355,355,355,10383,315729
174,174,174,8610,431892
103,103,103,7175,503317
66,66,66,6098,565188
35,35,35,3828,419584
34,34,34,4459,585707
29,29,29,4323,645531
24,24,24,4026,676078
24,24,24,4596,880932
23,23,23,4802,1.0033e+06
16,16,16,3718,864388
23,23,23,5788,1.45739e+06
16,16,16,4348,1.18203e+06
14,14,14,4077,1.18748e+06
22,22,22,6810,2.10876e+06
15,15,15,4953,1.63612e+06
12,12,12,4196,1.46754e+06
17,17,17,6340,2.36499e+06
16,16,16,6246,2.43894e+06
20,20,20,8233,3.38994e+06
23,23,23,9928,4.28605e+06
22,22,22,9944,4.49515e+06
43,43,43,20286,9.5716e+06
60,60,60,29468,1.4475e+07
71,71,71,36309,1.85706e+07
84,84,84,44587,2.36697e+07
72,72,72,39630,2.18155e+07
67,67,67,38201,2.17825e+07
86,86,86,50802,3.00126e+07
109,109,109,66534,4.06163e+07
98,98,98,61728,3.88845e+07
94,94,94,61153,3.9787e+07
115,115,115,77113,5.17123e+07
97,97,97,67034,4.63285e+07
67,67,67,47597,3.38154e+07
51,51,51,37258,2.72202e+07
58,58,58,43544,3.26928e+07
44,44,44,33899,2.61188e+07
35,35,35,27681,2.18935e+07
23,23,23,18617,1.50698e+07
31,31,31,25719,2.13386e+07
18,18,18,15327,1.30514e+07
26,26,26,22608,1.96592e+07
10,10,10,8918,7.9534e+06
8,8,8,7282,6.62869e+06
4,4,4,3730,3.47834e+06
6,6,6,5689,5.39433e+06
7,7,7,6808,6.6214e+06
2,2,2,1997,1.99401e+06
3,3,3,3023,3.04624e+06
5,5,5,5159,5.32325e+06
2,2,2,2107,2.21974e+06
2,2,2,2128,2.26419e+06
3,3,3,3264,3.55138e+06
2,2,2,2214,2.4509e+06
0,0,0,0,0
0,0,0,0,0
2,2,2,2335,2.72612e+06
0,0,0,0,0
3,3,3,3623,4.37554e+06
1,1,1,1232,1.51782e+06
1,1,1,1244,1.54754e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,2653,3.51926e+06
2,2,2,2696,3.63428e+06
1,1,1,1361,1.85232e+06
0,0,0,0,0
0,0,0,0,0
1,1,1,1438,2.06784e+06
1,1,1,1453,2.11121e+06
0,0,0,0,0
1,1,1,1481,2.19336e+06
0,0,0,0,0
0,0,0,0,0
1,1,1,1541,2.37468e+06
1,1,1,1564,2.4461e+06
2,2,2,3186,5.07537e+06
0,0,0,0,0
1,1,1,1633,2.66669e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1709,2.92068e+06
1,1,1,1732,2.99982e+06
1,1,1,1760,3.0976e+06
0,0,0,0,0
1,1,1,1800,3.24e+06
0,0,0,0,0
1,1,1,1835,3.36722e+06
0,0,0,0,0
1,1,1,1868,3.48942e+06
0,0,0,0,0
1,1,1,1901,3.6138e+06
1,1,1,1927,3.71333e+06
0,0,0,0,0
1,1,1,1966,3.86516e+06
0,0,0,0,0
17,17,17,52869,1.80471e+08
