#class tools::histo::h1d
#title op from end of detector
#dimension 1
#axis edges 0 0.9 20.1 40.1 60.1 80.1 100.1 120.1 140.1 160.1 180.1 200.1 220.1 240.1 260.1 280.1 300.1 320.1 340.1 360.1 380.1 400.1 420.1 440.1 460.1 480.1 500.1 520.1 540.1 560.1 580.1 600.1 620.1 640.1 660.1 680.1 700.1 720.1 740.1 760.1 780.1 800.1 820.1 840.1 860.1 880.1 900.1 920.1 940.1 960.1 980.1 1000.1 1020.1 1040.1 1060.1 1080.1 1100.1 1120.1 1140.1 1160.1 1180.1 1200.1 1220.1 1240.1 1260.1 1280.1 1300.1 1320.1 1340.1 1360.1 1380.1 1400.1 1420.1 1440.1 1460.1 1480.1 1500.1 1520.1 1540.1 1560.1 1580.1 1600.1 1620.1 1640.1 1660.1 1680.1 1700.1 1720.1 1740.1 1760.1 1780.1 1800.1 1820.1 1840.1 1860.1 1880.1 1900.1 1920.1 1940.1 1960.1 1980.1 2000.1
#annotation axis_x.title 
#bin_number 103
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
999074,999074,999074,0,0
452,452,452,3987,48467
121,121,121,3507,105801
60,60,60,2921,143997
50,50,50,3553,253919
37,37,37,3336,301710
26,26,26,2839,311277
11,11,11,1421,183897
15,15,15,2213,327009
10,10,10,1707,291635
6,6,6,1129,212617
10,10,10,2120,449630
11,11,11,2547,590039
5,5,5,1281,328209
10,10,10,2730,745618
4,4,4,1157,334921
5,5,5,1567,491151
8,8,8,2676,895380
3,3,3,1045,364109
5,5,5,1846,681742
2,2,2,781,305125
5,5,5,2065,852955
6,6,6,2580,1.10968e+06
5,5,5,2270,1.03065e+06
7,7,7,3294,1.55027e+06
2,2,2,978,478340
2,2,2,1006,506020
2,2,2,1066,568250
1,1,1,558,311364
1,1,1,573,328329
4,4,4,2349,1.37954e+06
4,4,4,2445,1.49462e+06
1,1,1,625,390625
1,1,1,642,412164
4,4,4,2671,1.78366e+06
0,0,0,0,0
1,1,1,704,495616
4,4,4,2947,2.17122e+06
1,1,1,741,549081
2,2,2,1546,1.19513e+06
2,2,2,1576,1.24196e+06
2,2,2,1620,1.31236e+06
0,0,0,0,0
1,1,1,846,715716
1,1,1,867,751689
1,1,1,888,788544
1,1,1,909,826281
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1001,1.002e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1104,1.21882e+06
2,2,2,2272,2.581e+06
2,2,2,2312,2.67268e+06
1,1,1,1165,1.35722e+06
1,1,1,1181,1.39476e+06
1,1,1,1212,1.46894e+06
0,0,0,0,0
2,2,2,2507,3.14252e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1328,1.76358e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1725,2.97562e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,2417,5.84189e+06
