#class tools::histo::h1d
#title total number of detected op
#dimension 1
#axis edges 0 0.9 5.1 10.1 15.1 20.1 25.1 30.1 35.1 40.1 45.1 50.1 55.1 60.1 65.1 70.1 75.1 80.1 85.1 90.1 95.1 100.1 105.1 110.1 115.1 120.1 125.1 130.1 135.1 140.1 145.1 150.1 155.1 160.1 165.1 170.1 175.1 180.1 185.1 190.1 195.1 200.1 205.1 210.1 215.1 220.1 225.1 230.1 235.1 240.1 245.1 250.1 255.1 260.1 265.1 270.1 275.1 280.1 285.1 290.1 295.1 300.1 305.1 310.1 315.1 320.1 325.1 330.1 335.1 340.1 345.1 350.1 355.1 360.1 365.1 370.1 375.1 380.1 385.1 390.1 395.1 400.1 405.1 410.1 415.1 420.1 425.1 430.1 435.1 440.1 445.1 450.1 455.1 460.1 465.1 470.1 475.1 480.1 485.1 490.1 495.1 500.1 505.1 510.1 515.1 520.1 525.1 530.1 535.1 540.1 545.1 550.1 555.1 560.1 565.1 570.1 575.1 580.1 585.1 590.1 595.1 600.1 605.1 610.1 615.1 620.1 625.1 630.1 635.1 640.1 645.1 650.1 655.1 660.1 665.1 670.1 675.1 680.1 685.1 690.1 695.1 700.1 705.1 710.1 715.1 720.1 725.1 730.1 735.1 740.1 745.1 750.1 755.1 760.1 765.1 770.1 775.1 780.1 785.1 790.1 795.1 800.1 805.1 810.1 815.1 820.1 825.1 830.1 835.1 840.1 845.1 850.1 855.1 860.1 865.1 870.1 875.1 880.1 885.1 890.1 895.1 900.1 905.1 910.1 915.1 920.1 925.1 930.1 935.1 940.1 945.1 950.1 955.1 960.1 965.1 970.1 975.1 980.1 985.1 990.1 995.1 1000.1 1005.1 1010.1 1015.1 1020.1 1025.1 1030.1 1035.1 1040.1 1045.1 1050.1 1055.1 1060.1 1065.1 1070.1 1075.1 1080.1 1085.1 1090.1 1095.1 1100.1 1105.1 1110.1 1115.1 1120.1 1125.1 1130.1 1135.1 1140.1 1145.1 1150.1 1155.1 1160.1 1165.1 1170.1 1175.1 1180.1 1185.1 1190.1 1195.1 1200.1 1205.1 1210.1 1215.1 1220.1 1225.1 1230.1 1235.1 1240.1 1245.1 1250.1 1255.1 1260.1 1265.1 1270.1 1275.1 1280.1 1285.1 1290.1 1295.1 1300.1 1305.1 1310.1 1315.1 1320.1 1325.1 1330.1 1335.1 1340.1 1345.1 1350.1 1355.1 1360.1 1365.1 1370.1 1375.1 1380.1 1385.1 1390.1 1395.1 1400.1 1405.1 1410.1 1415.1 1420.1 1425.1 1430.1 1435.1 1440.1 1445.1 1450.1 1455.1 1460.1 1465.1 1470.1 1475.1 1480.1 1485.1 1490.1 1495.1 1500.1 1505.1 1510.1 1515.1 1520.1 1525.1 1530.1 1535.1 1540.1 1545.1 1550.1 1555.1 1560.1 1565.1 1570.1 1575.1 1580.1 1585.1 1590.1 1595.1 1600.1 1605.1 1610.1 1615.1 1620.1 1625.1 1630.1 1635.1 1640.1 1645.1 1650.1 1655.1 1660.1 1665.1 1670.1 1675.1 1680.1 1685.1 1690.1 1695.1 1700.1 1705.1 1710.1 1715.1 1720.1 1725.1 1730.1 1735.1 1740.1 1745.1 1750.1 1755.1 1760.1 1765.1 1770.1 1775.1 1780.1 1785.1 1790.1 1795.1 1800.1 1805.1 1810.1 1815.1 1820.1 1825.1 1830.1 1835.1 1840.1 1845.1 1850.1 1855.1 1860.1 1865.1 1870.1 1875.1 1880.1 1885.1 1890.1 1895.1 1900.1 1905.1 1910.1 1915.1 1920.1 1925.1 1930.1 1935.1 1940.1 1945.1 1950.1 1955.1 1960.1 1965.1 1970.1 1975.1 1980.1 1985.1 1990.1 1995.1 2000.1
#annotation axis_x.title 
#bin_number 403
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
8701439,8.70144e+06,8.70144e+06,0,0
314969,314969,314969,846713,2.92842e+06
216484,216484,216484,1.71291e+06,1.39851e+07
173134,173134,173134,2.2333e+06,2.91537e+07
135075,135075,135075,2.4183e+06,4.35652e+07
103808,103808,103808,2.37694e+06,5.46338e+07
79287,79287,79287,2.21061e+06,6.17921e+07
60711,60711,60711,1.99683e+06,6.57974e+07
46343,46343,46343,1.75619e+06,6.66436e+07
35639,35639,35639,1.52855e+06,6.56298e+07
27447,27447,27447,1.31517e+06,6.30734e+07
21781,21781,21781,1.15227e+06,6.10012e+07
16755,16755,16755,970323,5.62272e+07
12976,12976,12976,816249,5.13721e+07
10338,10338,10338,702309,4.77316e+07
8159,8159,8159,594979,4.34041e+07
6571,6571,6571,511964,3.99017e+07
5255,5255,5255,435925,3.61726e+07
4214,4214,4214,370500,3.25832e+07
3408,3408,3408,316575,2.94139e+07
2752,2752,2752,269486,2.63947e+07
2291,2291,2291,235711,2.42558e+07
1795,1795,1795,193759,2.09185e+07
1497,1497,1497,168961,1.90731e+07
1202,1202,1202,141786,1.67272e+07
980,980,980,120432,1.48018e+07
790,790,790,101064,1.29306e+07
649,649,649,86292,1.14748e+07
586,586,586,80794,1.11405e+07
496,496,496,70975,1.01572e+07
418,418,418,61801,9.13798e+06
321,321,321,49101,7.51124e+06
289,289,289,45679,7.22053e+06
250,250,250,40748,6.64211e+06
203,203,203,34075,5.72016e+06
183,183,183,31642,5.47149e+06
184,184,184,32762,5.83376e+06
123,123,123,22495,4.11428e+06
105,105,105,19713,3.70118e+06
116,116,116,22358,4.30956e+06
83,83,83,16426,3.25091e+06
88,88,88,17875,3.63104e+06
61,61,61,12683,2.63716e+06
61,61,61,12969,2.75742e+06
59,59,59,12855,2.80099e+06
48,48,48,10715,2.392e+06
41,41,41,9343,2.12916e+06
54,54,54,12589,2.93498e+06
31,31,31,7383,1.75841e+06
35,35,35,8506,2.06727e+06
32,32,32,7950,1.97516e+06
23,23,23,5817,1.47124e+06
23,23,23,5929,1.52843e+06
17,17,17,4472,1.17643e+06
18,18,18,4825,1.2934e+06
18,18,18,4917,1.34319e+06
24,24,24,6661,1.84875e+06
18,18,18,5102,1.44618e+06
19,19,19,5470,1.57483e+06
19,19,19,5572,1.6341e+06
19,19,19,5667,1.69029e+06
18,18,18,5447,1.64836e+06
11,11,11,3390,1.04476e+06
12,12,12,3755,1.17502e+06
11,11,11,3488,1.10602e+06
9,9,9,2907,938985
5,5,5,1639,537273
7,7,7,2329,774901
6,6,6,2026,684130
11,11,11,3767,1.29004e+06
5,5,5,1734,601358
5,5,5,1766,623760
4,4,4,1431,511949
2,2,2,723,261365
4,4,4,1473,542439
3,3,3,1121,418885
7,7,7,2652,1.00474e+06
5,5,5,1910,729624
5,5,5,1939,751953
8,8,8,3144,1.2356e+06
2,2,2,796,316816
4,4,4,1618,654482
1,1,1,410,168100
2,2,2,827,341965
3,3,3,1255,525017
0,0,0,0,0
2,2,2,856,366370
2,2,2,869,377581
0,0,0,0,0
2,2,2,883,389845
2,2,2,896,401408
1,1,1,452,204304
1,1,1,459,210681
0,0,0,0,0
5,5,5,2340,1.09513e+06
0,0,0,0,0
1,1,1,478,228484
0,0,0,0,0
2,2,2,977,477269
3,3,3,1475,725209
0,0,0,0,0
1,1,1,502,252004
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,521,271441
1,1,1,530,280900
3,3,3,1596,849078
1,1,1,536,287296
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,558,311364
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,583,339889
1,1,1,588,345744
1,1,1,595,354025
1,1,1,597,356409
