#class tools::histo::h1d
#title Total number of detected op
#dimension 1
#axis edges 0 0.9 20.1 40.1 60.1 80.1 100.1 120.1 140.1 160.1 180.1 200.1 220.1 240.1 260.1 280.1 300.1 320.1 340.1 360.1 380.1 400.1 420.1 440.1 460.1 480.1 500.1 520.1 540.1 560.1 580.1 600.1 620.1 640.1 660.1 680.1 700.1 720.1 740.1 760.1 780.1 800.1 820.1 840.1 860.1 880.1 900.1 920.1 940.1 960.1 980.1 1000.1 1020.1 1040.1 1060.1 1080.1 1100.1 1120.1 1140.1 1160.1 1180.1 1200.1 1220.1 1240.1 1260.1 1280.1 1300.1 1320.1 1340.1 1360.1 1380.1 1400.1 1420.1 1440.1 1460.1 1480.1 1500.1 1520.1 1540.1 1560.1 1580.1 1600.1 1620.1 1640.1 1660.1 1680.1 1700.1 1720.1 1740.1 1760.1 1780.1 1800.1 1820.1 1840.1 1860.1 1880.1 1900.1 1920.1 1940.1 1960.1 1980.1 2000.1
#annotation axis_x.title 
#bin_number 103
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
983271,983271,983271,0,0
8486,8486,8486,49392,502242
1134,1134,1134,32919,992017
485,485,485,23621,1.16546e+06
289,289,289,20204,1.42229e+06
170,170,170,15146,1.35452e+06
141,141,141,15457,1.69942e+06
96,96,96,12496,1.6295e+06
100,100,100,15044,2.26651e+06
66,66,66,11278,1.92939e+06
72,72,72,13732,2.62082e+06
73,73,73,15375,3.24108e+06
69,69,69,15860,3.64799e+06
60,60,60,15122,3.81321e+06
82,82,82,22138,5.97889e+06
66,66,66,19270,5.62841e+06
91,91,91,28232,8.76186e+06
92,92,92,30459,1.00874e+07
102,102,102,35773,1.25494e+07
110,110,110,40762,1.51086e+07
120,120,120,46837,1.82848e+07
136,136,136,55865,2.29518e+07
182,182,182,78493,3.38583e+07
228,228,228,102853,4.6405e+07
317,317,317,149223,7.02543e+07
362,362,362,177508,8.70542e+07
465,465,465,237426,1.21243e+08
453,453,453,240196,1.27374e+08
421,421,421,231706,1.27539e+08
363,363,363,207036,1.18093e+08
318,318,318,187733,1.1084e+08
246,246,246,150092,9.15835e+07
215,215,215,135334,8.51946e+07
177,177,177,114954,7.46624e+07
146,146,146,97723,6.5414e+07
98,98,98,67690,4.67584e+07
101,101,101,71775,5.10101e+07
68,68,68,49611,3.61969e+07
83,83,83,62154,4.65464e+07
45,45,45,34641,2.6668e+07
49,49,49,38644,3.0478e+07
37,37,37,30040,2.43903e+07
32,32,32,26558,2.20424e+07
21,21,21,17837,1.51512e+07
16,16,16,13931,1.213e+07
15,15,15,13360,1.18998e+07
14,14,14,12746,1.16047e+07
7,7,7,6533,6.09733e+06
13,13,13,12359,1.17501e+07
5,5,5,4847,4.69881e+06
4,4,4,3965,3.93033e+06
7,7,7,7061,7.12265e+06
5,5,5,5134,5.27166e+06
8,8,8,8404,8.82866e+06
8,8,8,8545,9.12736e+06
2,2,2,2182,2.38056e+06
4,4,4,4452,4.95521e+06
6,6,6,6807,7.72274e+06
3,3,3,3452,3.9721e+06
5,5,5,5864,6.87735e+06
2,2,2,2373,2.81557e+06
5,5,5,6058,7.33991e+06
2,2,2,2465,3.03812e+06
1,1,1,1258,1.58256e+06
2,2,2,2531,3.20298e+06
2,2,2,2563,3.28448e+06
4,4,4,5255,6.90377e+06
4,4,4,5292,7.00133e+06
3,3,3,4053,5.47566e+06
1,1,1,1365,1.86322e+06
1,1,1,1384,1.91546e+06
3,3,3,4224,5.94753e+06
2,2,2,2856,4.07844e+06
1,1,1,1442,2.07936e+06
1,1,1,1467,2.15209e+06
0,0,0,0,0
1,1,1,1505,2.26502e+06
0,0,0,0,0
5,5,5,7760,1.20438e+07
2,2,2,3141,4.93302e+06
3,3,3,4776,7.6035e+06
2,2,2,3213,5.16168e+06
1,1,1,1634,2.66996e+06
2,2,2,3302,5.4516e+06
2,2,2,3339,5.57448e+06
1,1,1,1692,2.86286e+06
0,0,0,0,0
4,4,4,6907,1.19267e+07
2,2,2,3516,6.18113e+06
3,3,3,5316,9.42004e+06
1,1,1,1788,3.19694e+06
4,4,4,7239,1.31008e+07
1,1,1,1835,3.36722e+06
1,1,1,1845,3.40402e+06
3,3,3,5599,1.04496e+07
0,0,0,0,0
2,2,2,3816,7.28093e+06
1,1,1,1931,3.72876e+06
3,3,3,5859,1.14427e+07
0,0,0,0,0
3,3,3,5974,1.18963e+07
59,59,59,176627,5.83751e+08
