#class tools::histo::h1d
#title total number of detected op
#dimension 1
#axis edges 0 0.9 5.1 10.1 15.1 20.1 25.1 30.1 35.1 40.1 45.1 50.1 55.1 60.1 65.1 70.1 75.1 80.1 85.1 90.1 95.1 100.1 105.1 110.1 115.1 120.1 125.1 130.1 135.1 140.1 145.1 150.1 155.1 160.1 165.1 170.1 175.1 180.1 185.1 190.1 195.1 200.1 205.1 210.1 215.1 220.1 225.1 230.1 235.1 240.1 245.1 250.1 255.1 260.1 265.1 270.1 275.1 280.1 285.1 290.1 295.1 300.1 305.1 310.1 315.1 320.1 325.1 330.1 335.1 340.1 345.1 350.1 355.1 360.1 365.1 370.1 375.1 380.1 385.1 390.1 395.1 400.1 405.1 410.1 415.1 420.1 425.1 430.1 435.1 440.1 445.1 450.1 455.1 460.1 465.1 470.1 475.1 480.1 485.1 490.1 495.1 500.1 505.1 510.1 515.1 520.1 525.1 530.1 535.1 540.1 545.1 550.1 555.1 560.1 565.1 570.1 575.1 580.1 585.1 590.1 595.1 600.1 605.1 610.1 615.1 620.1 625.1 630.1 635.1 640.1 645.1 650.1 655.1 660.1 665.1 670.1 675.1 680.1 685.1 690.1 695.1 700.1 705.1 710.1 715.1 720.1 725.1 730.1 735.1 740.1 745.1 750.1 755.1 760.1 765.1 770.1 775.1 780.1 785.1 790.1 795.1 800.1 805.1 810.1 815.1 820.1 825.1 830.1 835.1 840.1 845.1 850.1 855.1 860.1 865.1 870.1 875.1 880.1 885.1 890.1 895.1 900.1 905.1 910.1 915.1 920.1 925.1 930.1 935.1 940.1 945.1 950.1 955.1 960.1 965.1 970.1 975.1 980.1 985.1 990.1 995.1 1000.1 1005.1 1010.1 1015.1 1020.1 1025.1 1030.1 1035.1 1040.1 1045.1 1050.1 1055.1 1060.1 1065.1 1070.1 1075.1 1080.1 1085.1 1090.1 1095.1 1100.1 1105.1 1110.1 1115.1 1120.1 1125.1 1130.1 1135.1 1140.1 1145.1 1150.1 1155.1 1160.1 1165.1 1170.1 1175.1 1180.1 1185.1 1190.1 1195.1 1200.1 1205.1 1210.1 1215.1 1220.1 1225.1 1230.1 1235.1 1240.1 1245.1 1250.1 1255.1 1260.1 1265.1 1270.1 1275.1 1280.1 1285.1 1290.1 1295.1 1300.1 1305.1 1310.1 1315.1 1320.1 1325.1 1330.1 1335.1 1340.1 1345.1 1350.1 1355.1 1360.1 1365.1 1370.1 1375.1 1380.1 1385.1 1390.1 1395.1 1400.1 1405.1 1410.1 1415.1 1420.1 1425.1 1430.1 1435.1 1440.1 1445.1 1450.1 1455.1 1460.1 1465.1 1470.1 1475.1 1480.1 1485.1 1490.1 1495.1 1500.1 1505.1 1510.1 1515.1 1520.1 1525.1 1530.1 1535.1 1540.1 1545.1 1550.1 1555.1 1560.1 1565.1 1570.1 1575.1 1580.1 1585.1 1590.1 1595.1 1600.1 1605.1 1610.1 1615.1 1620.1 1625.1 1630.1 1635.1 1640.1 1645.1 1650.1 1655.1 1660.1 1665.1 1670.1 1675.1 1680.1 1685.1 1690.1 1695.1 1700.1 1705.1 1710.1 1715.1 1720.1 1725.1 1730.1 1735.1 1740.1 1745.1 1750.1 1755.1 1760.1 1765.1 1770.1 1775.1 1780.1 1785.1 1790.1 1795.1 1800.1 1805.1 1810.1 1815.1 1820.1 1825.1 1830.1 1835.1 1840.1 1845.1 1850.1 1855.1 1860.1 1865.1 1870.1 1875.1 1880.1 1885.1 1890.1 1895.1 1900.1 1905.1 1910.1 1915.1 1920.1 1925.1 1930.1 1935.1 1940.1 1945.1 1950.1 1955.1 1960.1 1965.1 1970.1 1975.1 1980.1 1985.1 1990.1 1995.1 2000.1
#annotation axis_x.title 
#bin_number 403
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
8970409,8.97041e+06,8.97041e+06,0,0
310505,310505,310505,737494,2.33696e+06
119205,119205,119205,932291,7.53042e+06
90000,90000,90000,1.16505e+06,1.52615e+07
79605,79605,79605,1.42864e+06,2.57977e+07
69504,69504,69504,1.59348e+06,3.66707e+07
58536,58536,58536,1.63389e+06,4.57224e+07
48728,48728,48728,1.60402e+06,5.28979e+07
40049,40049,40049,1.51893e+06,5.76889e+07
32989,32989,32989,1.4165e+06,6.08881e+07
27897,27897,27897,1.33706e+06,6.41391e+07
23334,23334,23334,1.23484e+06,6.5395e+07
19511,19511,19511,1.13032e+06,6.5521e+07
16688,16688,16688,1.05032e+06,6.61386e+07
14404,14404,14404,978642,6.65202e+07
11799,11799,11799,860499,6.27796e+07
10089,10089,10089,786291,6.13002e+07
8510,8510,8510,705779,5.85508e+07
7326,7326,7326,643994,5.66251e+07
6212,6212,6212,577169,5.36385e+07
5054,5054,5054,494903,4.84724e+07
4283,4283,4283,441006,4.54173e+07
3700,3700,3700,399386,4.3118e+07
3133,3133,3133,353722,3.99421e+07
2707,2707,2707,319348,3.76792e+07
2250,2250,2250,276700,3.40323e+07
1823,1823,1823,233283,2.9856e+07
1584,1584,1584,210605,2.80048e+07
1289,1289,1289,177780,2.45221e+07
1113,1113,1113,159075,2.2738e+07
985,985,985,145751,2.15688e+07
813,813,813,124362,1.90249e+07
690,690,690,109027,1.72287e+07
616,616,616,100301,1.63329e+07
525,525,525,88184,1.48133e+07
484,484,484,83635,1.44531e+07
385,385,385,68464,1.21756e+07
344,344,344,62920,1.15092e+07
290,290,290,54502,1.02436e+07
278,278,278,53632,1.03473e+07
197,197,197,38966,7.70775e+06
185,185,185,37536,7.61635e+06
182,182,182,37860,7.87606e+06
146,146,146,31085,6.61863e+06
140,140,140,30507,6.64798e+06
148,148,148,33000,7.35842e+06
116,116,116,26445,6.029e+06
98,98,98,22834,5.32052e+06
85,85,85,20218,4.80919e+06
69,69,69,16765,4.07354e+06
76,76,76,18829,4.66503e+06
59,59,59,14918,3.77211e+06
56,56,56,14443,3.72514e+06
33,33,33,8685,2.2858e+06
54,54,54,14485,3.88556e+06
33,33,33,9012,2.46117e+06
45,45,45,12513,3.47953e+06
20,20,20,5652,1.59729e+06
38,38,38,10931,3.14446e+06
28,28,28,8214,2.4097e+06
27,27,27,8051,2.40074e+06
19,19,19,5761,1.74684e+06
23,23,23,7085,2.18254e+06
36,36,36,11271,3.52882e+06
28,28,28,8914,2.83789e+06
14,14,14,4524,1.46192e+06
17,17,17,5569,1.82437e+06
15,15,15,4989,1.65936e+06
18,18,18,6078,2.05238e+06
21,21,21,7200,2.46862e+06
15,15,15,5219,1.81589e+06
11,11,11,3883,1.37072e+06
11,11,11,3934,1.40696e+06
9,9,9,3264,1.18375e+06
15,15,15,5518,2.02993e+06
6,6,6,2237,834039
8,8,8,3022,1.14158e+06
11,11,11,4222,1.6205e+06
13,13,13,5035,1.95011e+06
8,8,8,3148,1.23875e+06
11,11,11,4373,1.73848e+06
6,6,6,2416,972856
8,8,8,3265,1.33254e+06
2,2,2,824,339490
7,7,7,2924,1.22141e+06
12,12,12,5073,2.14463e+06
10,10,10,4280,1.83186e+06
7,7,7,3027,1.30897e+06
7,7,7,3068,1.34467e+06
7,7,7,3096,1.36934e+06
5,5,5,2244,1.00711e+06
6,6,6,2717,1.23035e+06
6,6,6,2749,1.25951e+06
8,8,8,3700,1.71126e+06
8,8,8,3747,1.75502e+06
6,6,6,2837,1.34144e+06
3,3,3,1432,683542
8,8,8,3861,1.86342e+06
4,4,4,1954,954538
6,6,6,2957,1.45732e+06
2,2,2,996,496010
4,4,4,2009,1.00902e+06
5,5,5,2541,1.29135e+06
