#class tools::histo::h1d
#title total number of detected op
#dimension 1
#axis edges 0 0.9 5.1 10.1 15.1 20.1 25.1 30.1 35.1 40.1 45.1 50.1 55.1 60.1 65.1 70.1 75.1 80.1 85.1 90.1 95.1 100.1 105.1 110.1 115.1 120.1 125.1 130.1 135.1 140.1 145.1 150.1 155.1 160.1 165.1 170.1 175.1 180.1 185.1 190.1 195.1 200.1 205.1 210.1 215.1 220.1 225.1 230.1 235.1 240.1 245.1 250.1 255.1 260.1 265.1 270.1 275.1 280.1 285.1 290.1 295.1 300.1 305.1 310.1 315.1 320.1 325.1 330.1 335.1 340.1 345.1 350.1 355.1 360.1 365.1 370.1 375.1 380.1 385.1 390.1 395.1 400.1 405.1 410.1 415.1 420.1 425.1 430.1 435.1 440.1 445.1 450.1 455.1 460.1 465.1 470.1 475.1 480.1 485.1 490.1 495.1 500.1 505.1 510.1 515.1 520.1 525.1 530.1 535.1 540.1 545.1 550.1 555.1 560.1 565.1 570.1 575.1 580.1 585.1 590.1 595.1 600.1 605.1 610.1 615.1 620.1 625.1 630.1 635.1 640.1 645.1 650.1 655.1 660.1 665.1 670.1 675.1 680.1 685.1 690.1 695.1 700.1 705.1 710.1 715.1 720.1 725.1 730.1 735.1 740.1 745.1 750.1 755.1 760.1 765.1 770.1 775.1 780.1 785.1 790.1 795.1 800.1 805.1 810.1 815.1 820.1 825.1 830.1 835.1 840.1 845.1 850.1 855.1 860.1 865.1 870.1 875.1 880.1 885.1 890.1 895.1 900.1 905.1 910.1 915.1 920.1 925.1 930.1 935.1 940.1 945.1 950.1 955.1 960.1 965.1 970.1 975.1 980.1 985.1 990.1 995.1 1000.1 1005.1 1010.1 1015.1 1020.1 1025.1 1030.1 1035.1 1040.1 1045.1 1050.1 1055.1 1060.1 1065.1 1070.1 1075.1 1080.1 1085.1 1090.1 1095.1 1100.1 1105.1 1110.1 1115.1 1120.1 1125.1 1130.1 1135.1 1140.1 1145.1 1150.1 1155.1 1160.1 1165.1 1170.1 1175.1 1180.1 1185.1 1190.1 1195.1 1200.1 1205.1 1210.1 1215.1 1220.1 1225.1 1230.1 1235.1 1240.1 1245.1 1250.1 1255.1 1260.1 1265.1 1270.1 1275.1 1280.1 1285.1 1290.1 1295.1 1300.1 1305.1 1310.1 1315.1 1320.1 1325.1 1330.1 1335.1 1340.1 1345.1 1350.1 1355.1 1360.1 1365.1 1370.1 1375.1 1380.1 1385.1 1390.1 1395.1 1400.1 1405.1 1410.1 1415.1 1420.1 1425.1 1430.1 1435.1 1440.1 1445.1 1450.1 1455.1 1460.1 1465.1 1470.1 1475.1 1480.1 1485.1 1490.1 1495.1 1500.1 1505.1 1510.1 1515.1 1520.1 1525.1 1530.1 1535.1 1540.1 1545.1 1550.1 1555.1 1560.1 1565.1 1570.1 1575.1 1580.1 1585.1 1590.1 1595.1 1600.1 1605.1 1610.1 1615.1 1620.1 1625.1 1630.1 1635.1 1640.1 1645.1 1650.1 1655.1 1660.1 1665.1 1670.1 1675.1 1680.1 1685.1 1690.1 1695.1 1700.1 1705.1 1710.1 1715.1 1720.1 1725.1 1730.1 1735.1 1740.1 1745.1 1750.1 1755.1 1760.1 1765.1 1770.1 1775.1 1780.1 1785.1 1790.1 1795.1 1800.1 1805.1 1810.1 1815.1 1820.1 1825.1 1830.1 1835.1 1840.1 1845.1 1850.1 1855.1 1860.1 1865.1 1870.1 1875.1 1880.1 1885.1 1890.1 1895.1 1900.1 1905.1 1910.1 1915.1 1920.1 1925.1 1930.1 1935.1 1940.1 1945.1 1950.1 1955.1 1960.1 1965.1 1970.1 1975.1 1980.1 1985.1 1990.1 1995.1 2000.1
#annotation axis_x.title 
#bin_number 403
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
8669734,8.66973e+06,8.66973e+06,0,0
566397,566397,566397,1.29742e+06,4.03617e+06
209893,209893,209893,1.64216e+06,1.32676e+07
143425,143425,143425,1.84479e+06,2.40129e+07
102000,102000,102000,1.82148e+06,3.27304e+07
72718,72718,72718,1.66314e+06,3.81826e+07
52646,52646,52646,1.46782e+06,4.10292e+07
38929,38929,38929,1.28055e+06,4.22009e+07
29793,29793,29793,1.12884e+06,4.28308e+07
23009,23009,23009,987074,4.23907e+07
17779,17779,17779,851689,4.08351e+07
14114,14114,14114,746966,3.956e+07
11237,11237,11237,650780,3.77118e+07
9148,9148,9148,575667,3.62438e+07
7262,7262,7262,493158,3.35043e+07
5820,5820,5820,424521,3.0977e+07
4849,4849,4849,377888,2.94589e+07
3764,3764,3764,312098,2.58856e+07
3158,3158,3158,277654,2.4418e+07
2474,2474,2474,229837,2.1357e+07
2004,2004,2004,196360,1.92442e+07
1670,1670,1670,171832,1.76838e+07
1369,1369,1369,147803,1.59602e+07
1125,1125,1125,127042,1.43485e+07
910,910,910,107347,1.26648e+07
722,722,722,88760,1.09132e+07
555,555,555,71056,9.09838e+06
482,482,482,64093,8.5236e+06
426,426,426,58782,8.1119e+06
354,354,354,50594,7.23159e+06
272,272,272,40230,5.95075e+06
255,255,255,39016,5.97012e+06
181,181,181,28551,4.504e+06
181,181,181,29478,4.8012e+06
151,151,151,25388,4.26887e+06
121,121,121,20929,3.62027e+06
132,132,132,23467,4.17225e+06
84,84,84,15351,2.80556e+06
91,91,91,17094,3.21121e+06
71,71,71,13690,2.63981e+06
68,68,68,13462,2.6652e+06
71,71,71,14416,2.92719e+06
39,39,39,8104,1.68406e+06
56,56,56,11942,2.54673e+06
32,32,32,6973,1.51952e+06
31,31,31,6911,1.54075e+06
27,27,27,6146,1.39905e+06
31,31,31,7209,1.67651e+06
20,20,20,4769,1.13721e+06
26,26,26,6315,1.53386e+06
23,23,23,5713,1.4191e+06
20,20,20,5064,1.28224e+06
10,10,10,2588,669794
20,20,20,5259,1.38289e+06
9,9,9,2410,645364
9,9,9,2461,672953
15,15,15,4170,1.15929e+06
15,15,15,4242,1.19967e+06
13,13,13,3744,1.0783e+06
10,10,10,2936,862030
9,9,9,2682,799252
9,9,9,2727,826293
12,12,12,3694,1.13717e+06
8,8,8,2503,783145
8,8,8,2546,810278
9,9,9,2909,940267
6,6,6,1967,644855
7,7,7,2332,776898
2,2,2,676,228490
6,6,6,2057,705219
1,1,1,346,119716
5,5,5,1767,624463
3,3,3,1071,382349
2,2,2,727,264265
5,5,5,1840,677134
7,7,7,2614,976150
4,4,4,1511,570789
4,4,4,1532,586764
4,4,4,1554,603734
2,2,2,786,308906
1,1,1,399,159201
1,1,1,404,163216
2,2,2,814,331300
3,3,3,1235,508411
1,1,1,416,173056
2,2,2,849,360401
4,4,4,1707,728469
0,0,0,0,0
1,1,1,440,193600
0,0,0,0,0
1,1,1,450,202500
1,1,1,455,207025
4,4,4,1838,844562
2,2,2,926,428746
2,2,2,937,438989
1,1,1,471,221841
1,1,1,477,227529
1,1,1,484,234256
1,1,1,487,237169
0,0,0,0,0
1,1,1,496,246016
1,1,1,504,254016
0,0,0,0,0
1,1,1,515,265225
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,543,294849
0,0,0,0,0
0,0,0,0,0
1,1,1,558,311364
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,579,335241
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,611,373321
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
