#class tools::histo::h1d
#title total number of detected op
#dimension 1
#axis edges 0 0.9 5.1 10.1 15.1 20.1 25.1 30.1 35.1 40.1 45.1 50.1 55.1 60.1 65.1 70.1 75.1 80.1 85.1 90.1 95.1 100.1 105.1 110.1 115.1 120.1 125.1 130.1 135.1 140.1 145.1 150.1 155.1 160.1 165.1 170.1 175.1 180.1 185.1 190.1 195.1 200.1 205.1 210.1 215.1 220.1 225.1 230.1 235.1 240.1 245.1 250.1 255.1 260.1 265.1 270.1 275.1 280.1 285.1 290.1 295.1 300.1 305.1 310.1 315.1 320.1 325.1 330.1 335.1 340.1 345.1 350.1 355.1 360.1 365.1 370.1 375.1 380.1 385.1 390.1 395.1 400.1 405.1 410.1 415.1 420.1 425.1 430.1 435.1 440.1 445.1 450.1 455.1 460.1 465.1 470.1 475.1 480.1 485.1 490.1 495.1 500.1 505.1 510.1 515.1 520.1 525.1 530.1 535.1 540.1 545.1 550.1 555.1 560.1 565.1 570.1 575.1 580.1 585.1 590.1 595.1 600.1 605.1 610.1 615.1 620.1 625.1 630.1 635.1 640.1 645.1 650.1 655.1 660.1 665.1 670.1 675.1 680.1 685.1 690.1 695.1 700.1 705.1 710.1 715.1 720.1 725.1 730.1 735.1 740.1 745.1 750.1 755.1 760.1 765.1 770.1 775.1 780.1 785.1 790.1 795.1 800.1 805.1 810.1 815.1 820.1 825.1 830.1 835.1 840.1 845.1 850.1 855.1 860.1 865.1 870.1 875.1 880.1 885.1 890.1 895.1 900.1 905.1 910.1 915.1 920.1 925.1 930.1 935.1 940.1 945.1 950.1 955.1 960.1 965.1 970.1 975.1 980.1 985.1 990.1 995.1 1000.1 1005.1 1010.1 1015.1 1020.1 1025.1 1030.1 1035.1 1040.1 1045.1 1050.1 1055.1 1060.1 1065.1 1070.1 1075.1 1080.1 1085.1 1090.1 1095.1 1100.1 1105.1 1110.1 1115.1 1120.1 1125.1 1130.1 1135.1 1140.1 1145.1 1150.1 1155.1 1160.1 1165.1 1170.1 1175.1 1180.1 1185.1 1190.1 1195.1 1200.1 1205.1 1210.1 1215.1 1220.1 1225.1 1230.1 1235.1 1240.1 1245.1 1250.1 1255.1 1260.1 1265.1 1270.1 1275.1 1280.1 1285.1 1290.1 1295.1 1300.1 1305.1 1310.1 1315.1 1320.1 1325.1 1330.1 1335.1 1340.1 1345.1 1350.1 1355.1 1360.1 1365.1 1370.1 1375.1 1380.1 1385.1 1390.1 1395.1 1400.1 1405.1 1410.1 1415.1 1420.1 1425.1 1430.1 1435.1 1440.1 1445.1 1450.1 1455.1 1460.1 1465.1 1470.1 1475.1 1480.1 1485.1 1490.1 1495.1 1500.1 1505.1 1510.1 1515.1 1520.1 1525.1 1530.1 1535.1 1540.1 1545.1 1550.1 1555.1 1560.1 1565.1 1570.1 1575.1 1580.1 1585.1 1590.1 1595.1 1600.1 1605.1 1610.1 1615.1 1620.1 1625.1 1630.1 1635.1 1640.1 1645.1 1650.1 1655.1 1660.1 1665.1 1670.1 1675.1 1680.1 1685.1 1690.1 1695.1 1700.1 1705.1 1710.1 1715.1 1720.1 1725.1 1730.1 1735.1 1740.1 1745.1 1750.1 1755.1 1760.1 1765.1 1770.1 1775.1 1780.1 1785.1 1790.1 1795.1 1800.1 1805.1 1810.1 1815.1 1820.1 1825.1 1830.1 1835.1 1840.1 1845.1 1850.1 1855.1 1860.1 1865.1 1870.1 1875.1 1880.1 1885.1 1890.1 1895.1 1900.1 1905.1 1910.1 1915.1 1920.1 1925.1 1930.1 1935.1 1940.1 1945.1 1950.1 1955.1 1960.1 1965.1 1970.1 1975.1 1980.1 1985.1 1990.1 1995.1 2000.1
#annotation axis_x.title 
#bin_number 403
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
3540114,3.54011e+06,3.54011e+06,0,0
1091524,1.09152e+06,1.09152e+06,3.08696e+06,1.09796e+07
876470,876470,876470,6.96019e+06,5.70249e+07
750805,750805,750805,9.71164e+06,1.2712e+08
633350,633350,633350,1.13565e+07,2.04896e+08
527666,527666,527666,1.20983e+07,2.78441e+08
435944,435944,435944,1.21737e+07,3.40821e+08
362674,362674,362674,1.19416e+07,3.93921e+08
299336,299336,299336,1.1354e+07,4.31258e+08
248837,248837,248837,1.06801e+07,4.58887e+08
206813,206813,206813,9.91112e+06,4.75385e+08
172017,172017,172017,9.10423e+06,4.82197e+08
142195,142195,142195,8.2375e+06,4.7749e+08
117712,117712,117712,7.40714e+06,4.66337e+08
98110,98110,98110,6.66434e+06,4.52886e+08
81138,81138,81138,5.91722e+06,4.31693e+08
67739,67739,67739,5.27886e+06,4.11513e+08
56147,56147,56147,4.65632e+06,3.86265e+08
46823,46823,46823,4.11673e+06,3.62042e+08
39112,39112,39112,3.63458e+06,3.3783e+08
32195,32195,32195,3.15309e+06,3.0887e+08
27069,27069,27069,2.78647e+06,2.86891e+08
22548,22548,22548,2.43369e+06,2.62722e+08
18902,18902,18902,2.13464e+06,2.41107e+08
15726,15726,15726,1.8544e+06,2.187e+08
13246,13246,13246,1.6286e+06,2.00264e+08
11101,11101,11101,1.42003e+06,1.81671e+08
9310,9310,9310,1.23756e+06,1.64526e+08
8010,8010,8010,1.10492e+06,1.52431e+08
6720,6720,6720,960358,1.37259e+08
5618,5618,5618,831211,1.22993e+08
4742,4742,4742,725167,1.10905e+08
3963,3963,3963,625879,9.88535e+07
3395,3395,3395,553363,9.02013e+07
2924,2924,2924,490964,8.24428e+07
2473,2473,2473,427791,7.40063e+07
2215,2215,2215,394033,7.01001e+07
1883,1883,1883,344448,6.3012e+07
1560,1560,1560,293184,5.51037e+07
1343,1343,1343,259077,4.9981e+07
1172,1172,1172,231975,4.59174e+07
1018,1018,1018,206606,4.19333e+07
858,858,858,178424,3.71056e+07
739,739,739,157367,3.35121e+07
699,699,699,152348,3.32058e+07
593,593,593,132185,2.94664e+07
512,512,512,116704,2.66022e+07
480,480,480,111856,2.60672e+07
393,393,393,93459,2.22261e+07
356,356,356,86479,2.10081e+07
319,319,319,79061,1.95951e+07
308,308,308,77919,1.97129e+07
261,261,261,67325,1.7367e+07
219,219,219,57598,1.5149e+07
221,221,221,59236,1.58778e+07
173,173,173,47245,1.29026e+07
171,171,171,47524,1.32081e+07
136,136,136,38491,1.08941e+07
147,147,147,42297,1.21706e+07
109,109,109,31915,9.34486e+06
110,110,110,32769,9.76212e+06
107,107,107,32419,9.82254e+06
97,97,97,29866,9.19585e+06
89,89,89,27869,8.72693e+06
67,67,67,21312,6.77925e+06
82,82,82,26464,8.54091e+06
72,72,72,23632,7.75669e+06
65,65,65,21644,7.20723e+06
49,49,49,16537,5.58118e+06
60,60,60,20585,7.06247e+06
55,55,55,19136,6.65806e+06
47,47,47,16594,5.85883e+06
41,41,41,14687,5.26126e+06
44,44,44,15988,5.80953e+06
40,40,40,14727,5.42219e+06
49,49,49,18276,6.81664e+06
35,35,35,13230,5.00102e+06
37,37,37,14168,5.42526e+06
30,30,30,11632,4.51017e+06
30,30,30,11784,4.62882e+06
20,20,20,7953,3.16254e+06
28,28,28,11277,4.54186e+06
21,21,21,8563,3.4917e+06
24,24,24,9903,4.08626e+06
19,19,19,7947,3.32398e+06
15,15,15,6343,2.68226e+06
15,15,15,6416,2.74435e+06
18,18,18,7796,3.37657e+06
21,21,21,9206,4.03579e+06
16,16,16,7078,3.13115e+06
6,6,6,2688,1.20424e+06
10,10,10,4532,2.05393e+06
17,17,17,7780,3.56053e+06
13,13,13,6025,2.79238e+06
7,7,7,3279,1.53599e+06
12,12,12,5680,2.68856e+06
13,13,13,6213,2.96938e+06
6,6,6,2900,1.40168e+06
4,4,4,1954,954534
5,5,5,2468,1.21821e+06
10,10,10,4974,2.47409e+06
5,5,5,2510,1.26003e+06
6,6,6,3046,1.54636e+06
6,6,6,3081,1.5821e+06
2,2,2,1040,540800
4,4,4,2089,1.09098e+06
3,3,3,1586,838468
7,7,7,3728,1.98544e+06
7,7,7,3770,2.03043e+06
2,2,2,1085,588613
4,4,4,2191,1.20012e+06
5,5,5,2766,1.53016e+06
4,4,4,2230,1.24323e+06
4,4,4,2249,1.2645e+06
4,4,4,2271,1.28936e+06
1,1,1,573,328329
3,3,3,1734,1.00226e+06
3,3,3,1750,1.02084e+06
1,1,1,588,345744
6,6,6,3561,2.11347e+06
2,2,2,1199,718801
8,8,8,4822,2.90647e+06
1,1,1,610,372100
1,1,1,615,378225
2,2,2,1239,767561
1,1,1,621,385641
1,1,1,626,391876
3,3,3,1896,1.19827e+06
2,2,2,1276,814096
0,0,0,0,0
2,2,2,1296,839808
2,2,2,1306,852826
3,3,3,1975,1.30021e+06
0,0,0,0,0
1,1,1,670,448900
0,0,0,0,0
1,1,1,677,458329
2,2,2,1367,934349
1,1,1,690,476100
1,1,1,693,480249
0,0,0,0,0
1,1,1,701,491401
1,1,1,710,504100
4,4,4,2851,2.03206e+06
0,0,0,0,0
2,2,2,1446,1.04547e+06
0,0,0,0,0
2,2,2,1464,1.07165e+06
1,1,1,739,546121
1,1,1,741,549081
1,1,1,750,562500
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,769,591361
0,0,0,0,0
2,2,2,1557,1.21212e+06
0,0,0,0,0
2,2,2,1575,1.24032e+06
0,0,0,0,0
2,2,2,1592,1.26723e+06
2,2,2,1609,1.29444e+06
0,0,0,0,0
0,0,0,0,0
1,1,1,816,665856
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,887,786769
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,917,840889
1,1,1,923,851929
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,974,948676
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1052,1.1067e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1097,1.20341e+06
1,1,1,1102,1.2144e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
