#class tools::histo::h1d
#title Total number of detected op
#dimension 1
#axis edges 0 0.9 20.1 40.1 60.1 80.1 100.1 120.1 140.1 160.1 180.1 200.1 220.1 240.1 260.1 280.1 300.1 320.1 340.1 360.1 380.1 400.1 420.1 440.1 460.1 480.1 500.1 520.1 540.1 560.1 580.1 600.1 620.1 640.1 660.1 680.1 700.1 720.1 740.1 760.1 780.1 800.1 820.1 840.1 860.1 880.1 900.1 920.1 940.1 960.1 980.1 1000.1 1020.1 1040.1 1060.1 1080.1 1100.1 1120.1 1140.1 1160.1 1180.1 1200.1 1220.1 1240.1 1260.1 1280.1 1300.1 1320.1 1340.1 1360.1 1380.1 1400.1 1420.1 1440.1 1460.1 1480.1 1500.1 1520.1 1540.1 1560.1 1580.1 1600.1 1620.1 1640.1 1660.1 1680.1 1700.1 1720.1 1740.1 1760.1 1780.1 1800.1 1820.1 1840.1 1860.1 1880.1 1900.1 1920.1 1940.1 1960.1 1980.1 2000.1
#annotation axis_x.title 
#bin_number 103
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
877947,877947,877947,0,0
75794,75794,75794,623012,7.39845e+06
23103,23103,23103,670891,2.02311e+07
10268,10268,10268,505894,2.52581e+07
5407,5407,5407,375297,2.6225e+07
2909,2909,2909,261040,2.35206e+07
1685,1685,1685,184764,2.03131e+07
950,950,950,123121,1.59869e+07
603,603,603,90193,1.3509e+07
356,356,356,60419,1.02658e+07
267,267,267,50621,9.60635e+06
157,157,157,33041,6.95884e+06
119,119,119,27322,6.27733e+06
75,75,75,18744,4.68643e+06
67,67,67,18079,4.88034e+06
42,42,42,12207,3.54914e+06
36,36,36,11140,3.44861e+06
28,28,28,9242,3.05134e+06
22,22,22,7737,2.72158e+06
19,19,19,7015,2.5906e+06
19,19,19,7442,2.9158e+06
13,13,13,5347,2.19971e+06
19,19,19,8178,3.52073e+06
11,11,11,4955,2.23238e+06
16,16,16,7492,3.50851e+06
7,7,7,3457,1.70743e+06
5,5,5,2556,1.30682e+06
2,2,2,1063,565025
8,8,8,4416,2.438e+06
4,4,4,2277,1.29626e+06
2,2,2,1185,702137
4,4,4,2435,1.48232e+06
3,3,3,1891,1.19205e+06
2,2,2,1313,861997
2,2,2,1344,903200
1,1,1,692,478864
0,0,0,0,0
1,1,1,724,524176
1,1,1,746,556516
1,1,1,775,600625
1,1,1,799,638401
1,1,1,808,652864
2,2,2,1666,1.38778e+06
1,1,1,856,732736
2,2,2,1726,1.48955e+06
0,0,0,0,0
3,3,3,2730,2.48442e+06
1,1,1,935,874225
0,0,0,0,0
1,1,1,976,952576
0,0,0,0,0
0,0,0,0,0
1,1,1,1035,1.07122e+06
0,0,0,0,0
2,2,2,2127,2.26206e+06
1,1,1,1088,1.18374e+06
1,1,1,1103,1.21661e+06
0,0,0,0,0
2,2,2,2298,2.64043e+06
0,0,0,0,0
2,2,2,2372,2.81324e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1375,1.89062e+06
1,1,1,1396,1.94882e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1937,3.75197e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,2855,8.15102e+06
