#class tools::histo::h1d
#title Total number of detected op
#dimension 1
#axis edges 0 0.9 20.1 40.1 60.1 80.1 100.1 120.1 140.1 160.1 180.1 200.1 220.1 240.1 260.1 280.1 300.1 320.1 340.1 360.1 380.1 400.1 420.1 440.1 460.1 480.1 500.1 520.1 540.1 560.1 580.1 600.1 620.1 640.1 660.1 680.1 700.1 720.1 740.1 760.1 780.1 800.1 820.1 840.1 860.1 880.1 900.1 920.1 940.1 960.1 980.1 1000.1 1020.1 1040.1 1060.1 1080.1 1100.1 1120.1 1140.1 1160.1 1180.1 1200.1 1220.1 1240.1 1260.1 1280.1 1300.1 1320.1 1340.1 1360.1 1380.1 1400.1 1420.1 1440.1 1460.1 1480.1 1500.1 1520.1 1540.1 1560.1 1580.1 1600.1 1620.1 1640.1 1660.1 1680.1 1700.1 1720.1 1740.1 1760.1 1780.1 1800.1 1820.1 1840.1 1860.1 1880.1 1900.1 1920.1 1940.1 1960.1 1980.1 2000.1
#annotation axis_x.title 
#bin_number 103
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
951995,951995,951995,0,0
24913,24913,24913,126607,1.20546e+06
2627,2627,2627,75191,2.23445e+06
1151,1151,1151,56735,2.83427e+06
705,705,705,49353,3.47756e+06
481,481,481,43309,3.91534e+06
399,399,399,43880,4.83833e+06
373,373,373,48688,6.36864e+06
383,383,383,57580,8.66877e+06
420,420,420,71801,1.22885e+07
481,481,481,91744,1.75149e+07
611,611,611,128849,2.71921e+07
821,821,821,189816,4.39128e+07
1228,1228,1228,308430,7.75073e+07
1681,1681,1681,455125,1.23278e+08
1879,1879,1879,545823,1.58617e+08
1805,1805,1805,559946,1.73766e+08
1589,1589,1589,524796,1.73376e+08
1303,1303,1303,456592,1.60041e+08
1127,1127,1127,417017,1.54344e+08
893,893,893,348612,1.36121e+08
722,722,722,296115,1.2147e+08
489,489,489,210264,9.04276e+07
381,381,381,171461,7.7174e+07
282,282,282,132671,6.2426e+07
211,211,211,103277,5.05569e+07
137,137,137,69817,3.55839e+07
121,121,121,64093,3.39541e+07
71,71,71,39080,2.15128e+07
71,71,71,40412,2.30042e+07
46,46,46,27160,1.60381e+07
47,47,47,28726,1.75586e+07
30,30,30,18893,1.18992e+07
25,25,25,16289,1.06139e+07
25,25,25,16729,1.11951e+07
14,14,14,9698,6.71828e+06
24,24,24,17062,1.21304e+07
20,20,20,14595,1.06512e+07
20,20,20,14975,1.12132e+07
14,14,14,10793,8.32092e+06
17,17,17,13402,1.05661e+07
12,12,12,9692,7.82838e+06
22,22,22,18323,1.52612e+07
12,12,12,10188,8.64991e+06
7,7,7,6084,5.28818e+06
13,13,13,11569,1.0296e+07
12,12,12,10953,9.99766e+06
7,7,7,6510,6.05467e+06
8,8,8,7605,7.22966e+06
10,10,10,9709,9.42674e+06
7,7,7,6954,6.9085e+06
11,11,11,11097,1.11951e+07
7,7,7,7228,7.46374e+06
8,8,8,8391,8.80144e+06
8,8,8,8579,9.20008e+06
8,8,8,8691,9.44184e+06
5,5,5,5563,6.18964e+06
5,5,5,5645,6.37328e+06
3,3,3,3459,3.98838e+06
5,5,5,5856,6.85862e+06
8,8,8,9538,1.13719e+07
2,2,2,2425,2.9404e+06
7,7,7,8623,1.06225e+07
9,9,9,11251,1.40652e+07
4,4,4,5083,6.4593e+06
7,7,7,9059,1.17238e+07
4,4,4,5257,6.90906e+06
10,10,10,13317,1.77345e+07
2,2,2,2693,3.62612e+06
5,5,5,6838,9.35167e+06
6,6,6,8339,1.15899e+07
3,3,3,4238,5.98693e+06
6,6,6,8579,1.22666e+07
5,5,5,7245,1.04983e+07
3,3,3,4411,6.4857e+06
4,4,4,5951,8.85377e+06
5,5,5,7552,1.14067e+07
1,1,1,1536,2.3593e+06
3,3,3,4652,7.21375e+06
4,4,4,6266,9.81573e+06
3,3,3,4770,7.5844e+06
5,5,5,8071,1.30283e+07
2,2,2,3249,5.278e+06
1,1,1,1657,2.74565e+06
3,3,3,5015,8.38355e+06
2,2,2,3379,5.70883e+06
5,5,5,8537,1.45763e+07
6,6,6,10381,1.79611e+07
0,0,0,0,0
2,2,2,3540,6.2658e+06
2,2,2,3588,6.43689e+06
1,1,1,1810,3.2761e+06
2,2,2,3664,6.71246e+06
4,4,4,7392,1.36605e+07
3,3,3,5596,1.04384e+07
1,1,1,1881,3.53816e+06
5,5,5,9549,1.82369e+07
4,4,4,7705,1.48418e+07
3,3,3,5855,1.1427e+07
0,0,0,0,0
0,0,0,0,0
46,46,46,133755,4.55292e+08
