#class tools::histo::h1d
#title Total number of detected op
#dimension 1
#axis edges 0 0.9 5.1 10.1 15.1 20.1 25.1 30.1 35.1 40.1 45.1 50.1 55.1 60.1 65.1 70.1 75.1 80.1 85.1 90.1 95.1 100.1 105.1 110.1 115.1 120.1 125.1 130.1 135.1 140.1 145.1 150.1 155.1 160.1 165.1 170.1 175.1 180.1 185.1 190.1 195.1 200.1 205.1 210.1 215.1 220.1 225.1 230.1 235.1 240.1 245.1 250.1 255.1 260.1 265.1 270.1 275.1 280.1 285.1 290.1 295.1 300.1 305.1 310.1 315.1 320.1 325.1 330.1 335.1 340.1 345.1 350.1 355.1 360.1 365.1 370.1 375.1 380.1 385.1 390.1 395.1 400.1 405.1 410.1 415.1 420.1 425.1 430.1 435.1 440.1 445.1 450.1 455.1 460.1 465.1 470.1 475.1 480.1 485.1 490.1 495.1 500.1 505.1 510.1 515.1 520.1 525.1 530.1 535.1 540.1 545.1 550.1 555.1 560.1 565.1 570.1 575.1 580.1 585.1 590.1 595.1 600.1 605.1 610.1 615.1 620.1 625.1 630.1 635.1 640.1 645.1 650.1 655.1 660.1 665.1 670.1 675.1 680.1 685.1 690.1 695.1 700.1 705.1 710.1 715.1 720.1 725.1 730.1 735.1 740.1 745.1 750.1 755.1 760.1 765.1 770.1 775.1 780.1 785.1 790.1 795.1 800.1 805.1 810.1 815.1 820.1 825.1 830.1 835.1 840.1 845.1 850.1 855.1 860.1 865.1 870.1 875.1 880.1 885.1 890.1 895.1 900.1 905.1 910.1 915.1 920.1 925.1 930.1 935.1 940.1 945.1 950.1 955.1 960.1 965.1 970.1 975.1 980.1 985.1 990.1 995.1 1000.1 1005.1 1010.1 1015.1 1020.1 1025.1 1030.1 1035.1 1040.1 1045.1 1050.1 1055.1 1060.1 1065.1 1070.1 1075.1 1080.1 1085.1 1090.1 1095.1 1100.1 1105.1 1110.1 1115.1 1120.1 1125.1 1130.1 1135.1 1140.1 1145.1 1150.1 1155.1 1160.1 1165.1 1170.1 1175.1 1180.1 1185.1 1190.1 1195.1 1200.1 1205.1 1210.1 1215.1 1220.1 1225.1 1230.1 1235.1 1240.1 1245.1 1250.1 1255.1 1260.1 1265.1 1270.1 1275.1 1280.1 1285.1 1290.1 1295.1 1300.1 1305.1 1310.1 1315.1 1320.1 1325.1 1330.1 1335.1 1340.1 1345.1 1350.1 1355.1 1360.1 1365.1 1370.1 1375.1 1380.1 1385.1 1390.1 1395.1 1400.1 1405.1 1410.1 1415.1 1420.1 1425.1 1430.1 1435.1 1440.1 1445.1 1450.1 1455.1 1460.1 1465.1 1470.1 1475.1 1480.1 1485.1 1490.1 1495.1 1500.1 1505.1 1510.1 1515.1 1520.1 1525.1 1530.1 1535.1 1540.1 1545.1 1550.1 1555.1 1560.1 1565.1 1570.1 1575.1 1580.1 1585.1 1590.1 1595.1 1600.1 1605.1 1610.1 1615.1 1620.1 1625.1 1630.1 1635.1 1640.1 1645.1 1650.1 1655.1 1660.1 1665.1 1670.1 1675.1 1680.1 1685.1 1690.1 1695.1 1700.1 1705.1 1710.1 1715.1 1720.1 1725.1 1730.1 1735.1 1740.1 1745.1 1750.1 1755.1 1760.1 1765.1 1770.1 1775.1 1780.1 1785.1 1790.1 1795.1 1800.1 1805.1 1810.1 1815.1 1820.1 1825.1 1830.1 1835.1 1840.1 1845.1 1850.1 1855.1 1860.1 1865.1 1870.1 1875.1 1880.1 1885.1 1890.1 1895.1 1900.1 1905.1 1910.1 1915.1 1920.1 1925.1 1930.1 1935.1 1940.1 1945.1 1950.1 1955.1 1960.1 1965.1 1970.1 1975.1 1980.1 1985.1 1990.1 1995.1 2000.1
#annotation axis_x.title 
#bin_number 403
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
998381173,9.98381e+08,9.98381e+08,0,0
285171,285171,285171,869501,3.21221e+06
257526,257526,257526,2.03441e+06,1.65841e+07
199640,199640,199640,2.57502e+06,3.36105e+07
154180,154180,154180,2.75904e+06,4.968e+07
120163,120163,120163,2.75191e+06,6.32632e+07
93752,93752,93752,2.61582e+06,7.31726e+07
71926,71926,71926,2.3661e+06,7.79794e+07
56554,56554,56554,2.14323e+06,8.13346e+07
45015,45015,45015,1.9311e+06,8.29316e+07
35527,35527,35527,1.7022e+06,8.16282e+07
28336,28336,28336,1.49952e+06,7.941e+07
22880,22880,22880,1.32514e+06,7.67936e+07
18385,18385,18385,1.15687e+06,7.28325e+07
15163,15163,15163,1.03001e+06,6.99978e+07
12560,12560,12560,916035,6.6834e+07
10793,10793,10793,841303,6.56003e+07
9110,9110,9110,755653,6.2698e+07
7859,7859,7859,691089,6.07874e+07
6945,6945,6945,645679,6.00428e+07
6400,6400,6400,626942,6.1428e+07
5586,5586,5586,575140,5.92282e+07
5164,5164,5164,557629,6.02252e+07
4887,4887,4887,552159,6.23956e+07
4575,4575,4575,539555,6.36419e+07
4240,4240,4240,521415,6.41295e+07
4004,4004,4004,512357,6.55698e+07
4016,4016,4016,534086,7.10357e+07
3850,3850,3850,531471,7.33743e+07
3811,3811,3811,545015,7.79509e+07
3603,3603,3603,533308,7.89462e+07
3566,3566,3566,545670,8.35057e+07
3404,3404,3404,537773,8.49655e+07
3525,3525,3525,574665,9.36922e+07
3435,3435,3435,577092,9.69602e+07
3366,3366,3366,582181,1.007e+08
3274,3274,3274,582794,1.03748e+08
3236,3236,3236,592215,1.08387e+08
3136,3136,3136,589536,1.10833e+08
2969,2969,2969,573017,1.10598e+08
3011,3011,3011,596165,1.18044e+08
2963,2963,2963,601527,1.22124e+08
2841,2841,2841,590914,1.22913e+08
2738,2738,2738,583174,1.24217e+08
2585,2585,2585,563369,1.22785e+08
2586,2586,2586,576704,1.28616e+08
2491,2491,2491,567878,1.29465e+08
2448,2448,2448,570374,1.329e+08
2323,2323,2323,552780,1.31544e+08
2269,2269,2269,551305,1.33957e+08
2130,2130,2130,528165,1.30971e+08
2171,2171,2171,549193,1.38932e+08
2104,2104,2104,542880,1.4008e+08
1963,1963,1963,516197,1.35745e+08
1913,1913,1913,512666,1.37393e+08
1858,1858,1858,507280,1.38504e+08
1800,1800,1800,500372,1.39099e+08
1666,1666,1666,471463,1.33423e+08
1656,1656,1656,476878,1.3733e+08
1523,1523,1523,446214,1.30736e+08
1518,1518,1518,452252,1.34741e+08
1426,1426,1426,431995,1.30872e+08
1455,1455,1455,448203,1.38069e+08
1351,1351,1351,422767,1.32299e+08
1267,1267,1267,402943,1.2815e+08
1268,1268,1268,409574,1.32298e+08
1229,1229,1229,403161,1.32255e+08
1145,1145,1145,381224,1.2693e+08
1132,1132,1132,382615,1.29326e+08
1084,1084,1084,371750,1.27491e+08
1025,1025,1025,356604,1.24067e+08
985,985,985,347714,1.22748e+08
1002,1002,1002,358723,1.28427e+08
923,923,923,335008,1.21595e+08
903,903,903,332311,1.22295e+08
870,870,870,324530,1.21059e+08
833,833,833,314893,1.19038e+08
783,783,783,299901,1.14868e+08
798,798,798,309593,1.20112e+08
735,735,735,288813,1.13488e+08
685,685,685,272638,1.08515e+08
694,694,694,279634,1.12675e+08
662,662,662,270059,1.1017e+08
660,660,660,272569,1.12568e+08
609,609,609,254601,1.06441e+08
599,599,599,253351,1.07158e+08
544,544,544,232837,9.96575e+07
544,544,544,235485,1.01937e+08
576,576,576,252372,1.10577e+08
535,535,535,236996,1.04986e+08
510,510,510,228501,1.02379e+08
476,476,476,215601,9.7656e+07
501,501,501,229494,1.05126e+08
