#class tools::histo::h1d
#title Total number of detected op
#dimension 1
#axis edges 0 0.9 20.1 40.1 60.1 80.1 100.1 120.1 140.1 160.1 180.1 200.1 220.1 240.1 260.1 280.1 300.1 320.1 340.1 360.1 380.1 400.1 420.1 440.1 460.1 480.1 500.1 520.1 540.1 560.1 580.1 600.1 620.1 640.1 660.1 680.1 700.1 720.1 740.1 760.1 780.1 800.1 820.1 840.1 860.1 880.1 900.1 920.1 940.1 960.1 980.1 1000.1 1020.1 1040.1 1060.1 1080.1 1100.1 1120.1 1140.1 1160.1 1180.1 1200.1 1220.1 1240.1 1260.1 1280.1 1300.1 1320.1 1340.1 1360.1 1380.1 1400.1 1420.1 1440.1 1460.1 1480.1 1500.1 1520.1 1540.1 1560.1 1580.1 1600.1 1620.1 1640.1 1660.1 1680.1 1700.1 1720.1 1740.1 1760.1 1780.1 1800.1 1820.1 1840.1 1860.1 1880.1 1900.1 1920.1 1940.1 1960.1 1980.1 2000.1
#annotation axis_x.title 
#bin_number 103
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
905928,905928,905928,0,0
65563,65563,65563,443127,4.94342e+06
14696,14696,14696,425367,1.27867e+07
6420,6420,6420,316308,1.57935e+07
3267,3267,3267,226261,1.57742e+07
1740,1740,1740,155501,1.39507e+07
936,936,936,102374,1.12273e+07
530,530,530,68529,8.87725e+06
279,279,279,41859,6.28973e+06
184,184,184,31056,5.24752e+06
134,134,134,25352,4.80125e+06
98,98,98,20550,4.31192e+06
48,48,48,10951,2.49998e+06
39,39,39,9737,2.43234e+06
30,30,30,8091,2.18318e+06
20,20,20,5820,1.69426e+06
13,13,13,4054,1.26459e+06
9,9,9,3004,1.00295e+06
9,9,9,3149,1.10204e+06
7,7,7,2620,980840
7,7,7,2730,1.06478e+06
6,6,6,2449,999927
3,3,3,1290,554846
3,3,3,1365,621101
2,2,2,931,433385
3,3,3,1486,736106
3,3,3,1550,800834
0,0,0,0,0
1,1,1,550,302500
1,1,1,580,336400
0,0,0,0,0
0,0,0,0,0
1,1,1,622,386884
2,2,2,1307,854129
1,1,1,678,459684
0,0,0,0,0
1,1,1,713,508369
1,1,1,733,537289
1,1,1,757,573049
0,0,0,0,0
2,2,2,1574,1.23874e+06
0,0,0,0,0
1,1,1,826,682276
0,0,0,0,0
0,0,0,0,0
1,1,1,888,788544
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,967,935089
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1131,1.27916e+06
0,0,0,0,0
0,0,0,0,0
1,1,1,1185,1.40422e+06
0,0,0,0,0
1,1,1,1232,1.51782e+06
0,0,0,0,0
1,1,1,1265,1.60022e+06
0,0,0,0,0
0,0,0,0,0
1,1,1,1325,1.75562e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1426,2.03348e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1662,2.76224e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1847,3.41141e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3402,1.15736e+07
