#class tools::histo::h1d
#title op from end of detector
#dimension 1
#axis edges 0 0.9 20.1 40.1 60.1 80.1 100.1 120.1 140.1 160.1 180.1 200.1 220.1 240.1 260.1 280.1 300.1 320.1 340.1 360.1 380.1 400.1 420.1 440.1 460.1 480.1 500.1 520.1 540.1 560.1 580.1 600.1 620.1 640.1 660.1 680.1 700.1 720.1 740.1 760.1 780.1 800.1 820.1 840.1 860.1 880.1 900.1 920.1 940.1 960.1 980.1 1000.1 1020.1 1040.1 1060.1 1080.1 1100.1 1120.1 1140.1 1160.1 1180.1 1200.1 1220.1 1240.1 1260.1 1280.1 1300.1 1320.1 1340.1 1360.1 1380.1 1400.1 1420.1 1440.1 1460.1 1480.1 1500.1 1520.1 1540.1 1560.1 1580.1 1600.1 1620.1 1640.1 1660.1 1680.1 1700.1 1720.1 1740.1 1760.1 1780.1 1800.1 1820.1 1840.1 1860.1 1880.1 1900.1 1920.1 1940.1 1960.1 1980.1 2000.1
#annotation axis_x.title 
#bin_number 103
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
998919,998919,998919,0,0
648,648,648,3331,34371
103,103,103,2956,88402
58,58,58,2881,144911
48,48,48,3395,241617
30,30,30,2701,244287
17,17,17,1887,209915
10,10,10,1315,173351
15,15,15,2223,329859
11,11,11,1859,314331
9,9,9,1738,336064
12,12,12,2531,534321
6,6,6,1386,320284
12,12,12,3005,752753
8,8,8,2168,587828
9,9,9,2629,768159
5,5,5,1540,474346
8,8,8,2633,866869
4,4,4,1412,498514
5,5,5,1859,691339
6,6,6,2335,908875
4,4,4,1646,677394
8,8,8,3447,1.4854e+06
3,3,3,1345,603069
3,3,3,1405,658181
2,2,2,975,475353
3,3,3,1537,787505
1,1,1,538,289444
0,0,0,0,0
4,4,4,2282,1.30196e+06
2,2,2,1162,675122
1,1,1,610,372100
5,5,5,3146,1.97959e+06
3,3,3,1957,1.27675e+06
5,5,5,3338,2.22858e+06
0,0,0,0,0
2,2,2,1420,1.00821e+06
4,4,4,2932,2.1492e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,824,678976
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,913,833569
0,0,0,0,0
2,2,2,1897,1.7993e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1052,1.1067e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1337,1.78757e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1727,2.98253e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
