#class tools::histo::h1d
#title Total number of detected op
#dimension 1
#axis edges 0 0.9 20.1 40.1 60.1 80.1 100.1 120.1 140.1 160.1 180.1 200.1 220.1 240.1 260.1 280.1 300.1 320.1 340.1 360.1 380.1 400.1 420.1 440.1 460.1 480.1 500.1 520.1 540.1 560.1 580.1 600.1 620.1 640.1 660.1 680.1 700.1 720.1 740.1 760.1 780.1 800.1 820.1 840.1 860.1 880.1 900.1 920.1 940.1 960.1 980.1 1000.1 1020.1 1040.1 1060.1 1080.1 1100.1 1120.1 1140.1 1160.1 1180.1 1200.1 1220.1 1240.1 1260.1 1280.1 1300.1 1320.1 1340.1 1360.1 1380.1 1400.1 1420.1 1440.1 1460.1 1480.1 1500.1 1520.1 1540.1 1560.1 1580.1 1600.1 1620.1 1640.1 1660.1 1680.1 1700.1 1720.1 1740.1 1760.1 1780.1 1800.1 1820.1 1840.1 1860.1 1880.1 1900.1 1920.1 1940.1 1960.1 1980.1 2000.1
#annotation axis_x.title 
#bin_number 103
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
2538866,2.53887e+06,2.53887e+06,0,0
2817900,2.8179e+06,2.8179e+06,2.84611e+07,3.79175e+08
1912495,1.9125e+06,1.9125e+06,5.68072e+07,1.75002e+09
1150375,1.15038e+06,1.15038e+06,5.70938e+07,2.87128e+09
670777,670777,670777,4.6676e+07,3.26988e+09
384807,384807,384807,3.44746e+07,3.10117e+09
220567,220567,220567,2.41621e+07,2.65404e+09
126447,126447,126447,1.63846e+07,2.12719e+09
72384,72384,72384,1.0828e+07,1.62215e+09
42136,42136,42136,7.14587e+06,1.21326e+09
24586,24586,24586,4.66197e+06,8.84807e+08
14682,14682,14682,3.07836e+06,6.45915e+08
8753,8753,8753,2.01046e+06,4.62066e+08
5364,5364,5364,1.33896e+06,3.34409e+08
3348,3348,3348,903326,2.4384e+08
2125,2125,2125,615421,1.78301e+08
1346,1346,1346,416767,1.29089e+08
912,912,912,300429,9.89982e+07
587,587,587,205372,7.1872e+07
425,425,425,157271,5.82114e+07
290,290,290,113185,4.41852e+07
214,214,214,87701,3.59481e+07
160,160,160,68987,2.97501e+07
107,107,107,48107,2.1632e+07
73,73,73,34363,1.61778e+07
60,60,60,29436,1.4443e+07
46,46,46,23471,1.19777e+07
31,31,31,16396,8.67285e+06
31,31,31,16994,9.31665e+06
13,13,13,7456,4.27668e+06
20,20,20,11837,7.00641e+06
11,11,11,6718,4.10325e+06
13,13,13,8174,5.13991e+06
13,13,13,8476,5.52696e+06
6,6,6,4019,2.69226e+06
5,5,5,3447,2.37652e+06
6,6,6,4259,3.02343e+06
1,1,1,739,546121
2,2,2,1514,1.14611e+06
3,3,3,2302,1.76641e+06
0,0,0,0,0
0,0,0,0,0
2,2,2,1648,1.35796e+06
1,1,1,850,722500
1,1,1,868,753424
1,1,1,900,810000
1,1,1,906,820836
0,0,0,0,0
1,1,1,959,919681
0,0,0,0,0
2,2,2,1983,1.96617e+06
1,1,1,1020,1.0404e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,2260,2.55385e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1285,1.65122e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
