#class tools::histo::h1d
#title Total number of detected op
#dimension 1
#axis edges 0 0.9 20.1 40.1 60.1 80.1 100.1 120.1 140.1 160.1 180.1 200.1 220.1 240.1 260.1 280.1 300.1 320.1 340.1 360.1 380.1 400.1 420.1 440.1 460.1 480.1 500.1 520.1 540.1 560.1 580.1 600.1 620.1 640.1 660.1 680.1 700.1 720.1 740.1 760.1 780.1 800.1 820.1 840.1 860.1 880.1 900.1 920.1 940.1 960.1 980.1 1000.1 1020.1 1040.1 1060.1 1080.1 1100.1 1120.1 1140.1 1160.1 1180.1 1200.1 1220.1 1240.1 1260.1 1280.1 1300.1 1320.1 1340.1 1360.1 1380.1 1400.1 1420.1 1440.1 1460.1 1480.1 1500.1 1520.1 1540.1 1560.1 1580.1 1600.1 1620.1 1640.1 1660.1 1680.1 1700.1 1720.1 1740.1 1760.1 1780.1 1800.1 1820.1 1840.1 1860.1 1880.1 1900.1 1920.1 1940.1 1960.1 1980.1 2000.1
#annotation axis_x.title 
#bin_number 103
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
3744077,3.74408e+06,3.74408e+06,0,0
2776061,2.77606e+06,2.77606e+06,2.73103e+07,3.58594e+08
1622035,1.62204e+06,1.62204e+06,4.78182e+07,1.46257e+09
862049,862049,862049,4.26232e+07,2.13554e+09
456684,456684,456684,3.17152e+07,2.21738e+09
243108,243108,243108,2.17574e+07,1.95518e+09
130426,130426,130426,1.42802e+07,1.56778e+09
71515,71515,71515,9.26249e+06,1.202e+09
39424,39424,39424,5.89636e+06,8.83165e+08
22147,22147,22147,3.75632e+06,6.37832e+08
12801,12801,12801,2.42616e+06,4.60253e+08
7393,7393,7393,1.5491e+06,3.24837e+08
4401,4401,4401,1.01076e+06,2.32288e+08
2657,2657,2657,663304,1.65677e+08
1659,1659,1659,447518,1.20773e+08
1117,1117,1117,323694,9.38405e+07
703,703,703,218046,6.76538e+07
502,502,502,165792,5.47727e+07
327,327,327,114507,4.01087e+07
259,259,259,95867,3.54932e+07
174,174,174,67967,2.6555e+07
114,114,114,46821,1.92332e+07
106,106,106,45453,1.94942e+07
69,69,69,31013,1.39415e+07
40,40,40,18798,8.83515e+06
36,36,36,17653,8.65747e+06
23,23,23,11742,5.99516e+06
17,17,17,8995,4.75974e+06
17,17,17,9382,5.17846e+06
12,12,12,6885,3.9507e+06
12,12,12,7068,4.16339e+06
5,5,5,3048,1.85823e+06
6,6,6,3785,2.38804e+06
1,1,1,652,425104
3,3,3,2022,1.36293e+06
1,1,1,696,484416
2,2,2,1420,1.00833e+06
3,3,3,2181,1.58571e+06
1,1,1,742,550564
1,1,1,772,595984
2,2,2,1582,1.25136e+06
1,1,1,809,654481
0,0,0,0,0
1,1,1,856,732736
1,1,1,863,744769
1,1,1,898,806404
0,0,0,0,0
0,0,0,0,0
2,2,2,1896,1.79746e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1077,1.15993e+06
0,0,0,0,0
1,1,1,1115,1.24322e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1237,1.53017e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1993,3.97205e+06
0,0,0,0,0
