#class tools::histo::h1d
#title op from end of detector
#dimension 1
#axis edges 0 0.9 20.1 40.1 60.1 80.1 100.1 120.1 140.1 160.1 180.1 200.1 220.1 240.1 260.1 280.1 300.1 320.1 340.1 360.1 380.1 400.1 420.1 440.1 460.1 480.1 500.1 520.1 540.1 560.1 580.1 600.1 620.1 640.1 660.1 680.1 700.1 720.1 740.1 760.1 780.1 800.1 820.1 840.1 860.1 880.1 900.1 920.1 940.1 960.1 980.1 1000.1 1020.1 1040.1 1060.1 1080.1 1100.1 1120.1 1140.1 1160.1 1180.1 1200.1 1220.1 1240.1 1260.1 1280.1 1300.1 1320.1 1340.1 1360.1 1380.1 1400.1 1420.1 1440.1 1460.1 1480.1 1500.1 1520.1 1540.1 1560.1 1580.1 1600.1 1620.1 1640.1 1660.1 1680.1 1700.1 1720.1 1740.1 1760.1 1780.1 1800.1 1820.1 1840.1 1860.1 1880.1 1900.1 1920.1 1940.1 1960.1 1980.1 2000.1
#annotation axis_x.title 
#bin_number 103
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
999220,999220,999220,0,0
401,401,401,2567,29199
71,71,71,2123,65713
45,45,45,2248,113990
33,33,33,2313,163143
24,24,24,2135,190805
18,18,18,1972,216294
12,12,12,1545,199477
18,18,18,2667,395669
15,15,15,2552,434672
10,10,10,1910,365100
7,7,7,1489,317087
11,11,11,2568,599886
8,8,8,2015,507681
6,6,6,1629,442467
9,9,9,2594,747884
6,6,6,1874,585610
10,10,10,3287,1.0808e+06
1,1,1,354,125316
4,4,4,1470,540322
3,3,3,1158,447110
3,3,3,1239,511763
3,3,3,1297,560825
4,4,4,1815,823787
2,2,2,944,445640
5,5,5,2457,1.20755e+06
1,1,1,515,265225
1,1,1,535,286225
2,2,2,1094,598420
3,3,3,1731,998825
7,7,7,4124,2.42988e+06
1,1,1,611,373321
4,4,4,2525,1.59396e+06
0,0,0,0,0
2,2,2,1351,912625
1,1,1,700,490000
3,3,3,2129,1.51091e+06
1,1,1,737,543169
0,0,0,0,0
3,3,3,2322,1.79723e+06
0,0,0,0,0
1,1,1,806,649636
1,1,1,837,700569
1,1,1,854,729316
1,1,1,866,749956
2,2,2,1775,1.57532e+06
1,1,1,910,828100
1,1,1,934,872356
1,1,1,951,904401
1,1,1,974,948676
2,2,2,1993,1.98604e+06
0,0,0,0,0
2,2,2,2063,2.12813e+06
0,0,0,0,0
1,1,1,1065,1.13422e+06
0,0,0,0,0
1,1,1,1101,1.2122e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1193,1.42325e+06
0,0,0,0,0
0,0,0,0,0
1,1,1,1250,1.5625e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1343,1.80365e+06
0,0,0,0,0
0,0,0,0,0
2,2,2,2820,3.97621e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3683,1.35645e+07
