#class tools::histo::h1d
#title op from unit 6
#dimension 1
#axis edges 0 0.9 20.1 40.1 60.1 80.1 100.1 120.1 140.1 160.1 180.1 200.1 220.1 240.1 260.1 280.1 300.1 320.1 340.1 360.1 380.1 400.1 420.1 440.1 460.1 480.1 500.1 520.1 540.1 560.1 580.1 600.1 620.1 640.1 660.1 680.1 700.1 720.1 740.1 760.1 780.1 800.1 820.1 840.1 860.1 880.1 900.1 920.1 940.1 960.1 980.1 1000.1 1020.1 1040.1 1060.1 1080.1 1100.1 1120.1 1140.1 1160.1 1180.1 1200.1 1220.1 1240.1 1260.1 1280.1 1300.1 1320.1 1340.1 1360.1 1380.1 1400.1 1420.1 1440.1 1460.1 1480.1 1500.1 1520.1 1540.1 1560.1 1580.1 1600.1 1620.1 1640.1 1660.1 1680.1 1700.1 1720.1 1740.1 1760.1 1780.1 1800.1 1820.1 1840.1 1860.1 1880.1 1900.1 1920.1 1940.1 1960.1 1980.1 2000.1
#annotation axis_x.title 
#bin_number 103
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
998526,998526,998526,0,0
946,946,946,5219,53685
131,131,131,3670,106858
34,34,34,1593,75423
12,12,12,847,60113
3,3,3,255,21683
5,5,5,572,65534
3,3,3,398,52846
8,8,8,1190,177198
3,3,3,504,84806
10,10,10,1919,368501
13,13,13,2767,589509
13,13,13,2954,671614
20,20,20,5021,1.26108e+06
12,12,12,3263,887497
10,10,10,2904,843680
8,8,8,2488,773986
16,16,16,5294,1.75199e+06
12,12,12,4221,1.48487e+06
20,20,20,7425,2.75707e+06
12,12,12,4671,1.81835e+06
16,16,16,6556,2.68671e+06
8,8,8,3421,1.4631e+06
7,7,7,3169,1.43481e+06
13,13,13,6156,2.91529e+06
11,11,11,5426,2.67681e+06
9,9,9,4602,2.35339e+06
7,7,7,3743,2.00155e+06
9,9,9,4954,2.72728e+06
8,8,8,4569,2.60971e+06
9,9,9,5319,3.14389e+06
6,6,6,3652,2.22309e+06
6,6,6,3774,2.37394e+06
2,2,2,1301,846325
4,4,4,2693,1.81318e+06
2,2,2,1388,963344
12,12,12,8517,6.04537e+06
6,6,6,4391,3.21357e+06
4,4,4,3005,2.25755e+06
4,4,4,3082,2.37482e+06
5,5,5,3939,3.10332e+06
2,2,2,1629,1.32688e+06
2,2,2,1649,1.35961e+06
3,3,3,2549,2.16586e+06
2,2,2,1744,1.5209e+06
3,3,3,2674,2.38354e+06
3,3,3,2728,2.48071e+06
2,2,2,1852,1.71496e+06
2,2,2,1910,1.82406e+06
2,2,2,1939,1.87992e+06
1,1,1,989,978121
0,0,0,0,0
3,3,3,3089,3.18081e+06
1,1,1,1052,1.1067e+06
0,0,0,0,0
1,1,1,1083,1.17289e+06
1,1,1,1102,1.2144e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1190,1.4161e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,2536,3.21566e+06
0,0,0,0,0
0,0,0,0,0
1,1,1,1338,1.79024e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1763,3.10817e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,7153,2.67152e+07
