#class tools::histo::h1d
#title Total number of detected op
#dimension 1
#axis edges 0 0.9 20.1 40.1 60.1 80.1 100.1 120.1 140.1 160.1 180.1 200.1 220.1 240.1 260.1 280.1 300.1 320.1 340.1 360.1 380.1 400.1 420.1 440.1 460.1 480.1 500.1 520.1 540.1 560.1 580.1 600.1 620.1 640.1 660.1 680.1 700.1 720.1 740.1 760.1 780.1 800.1 820.1 840.1 860.1 880.1 900.1 920.1 940.1 960.1 980.1 1000.1 1020.1 1040.1 1060.1 1080.1 1100.1 1120.1 1140.1 1160.1 1180.1 1200.1 1220.1 1240.1 1260.1 1280.1 1300.1 1320.1 1340.1 1360.1 1380.1 1400.1 1420.1 1440.1 1460.1 1480.1 1500.1 1520.1 1540.1 1560.1 1580.1 1600.1 1620.1 1640.1 1660.1 1680.1 1700.1 1720.1 1740.1 1760.1 1780.1 1800.1 1820.1 1840.1 1860.1 1880.1 1900.1 1920.1 1940.1 1960.1 1980.1 2000.1
#annotation axis_x.title 
#bin_number 103
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
888707,888707,888707,0,0
58046,58046,58046,262097,2.38767e+06
5102,5102,5102,146816,4.38851e+06
2500,2500,2500,124869,6.32221e+06
2534,2534,2534,180454,1.2939e+07
5065,5065,5065,463940,4.26584e+07
7361,7361,7361,814231,9.03067e+07
6629,6629,6629,861999,1.12312e+08
4845,4845,4845,726622,1.09135e+08
3675,3675,3675,625553,1.06605e+08
3212,3212,3212,610874,1.16289e+08
2825,2825,2825,593820,1.24914e+08
2277,2277,2277,523548,1.20454e+08
1686,1686,1686,421075,1.0522e+08
1156,1156,1156,311904,8.41925e+07
865,865,865,250969,7.28441e+07
624,624,624,193545,6.00506e+07
459,459,459,151447,4.99846e+07
357,357,357,124994,4.37754e+07
244,244,244,90128,3.32998e+07
188,188,188,73260,2.85546e+07
144,144,144,58966,2.4151e+07
110,110,110,47308,2.03496e+07
114,114,114,51332,2.31176e+07
78,78,78,36580,1.71579e+07
84,84,84,41279,2.0288e+07
71,71,71,36222,1.84815e+07
46,46,46,24442,1.29886e+07
59,59,59,32449,1.78483e+07
36,36,36,20528,1.17071e+07
50,50,50,29511,1.74196e+07
43,43,43,26239,1.60125e+07
42,42,42,26470,1.66837e+07
34,34,34,22091,1.43543e+07
36,36,36,24055,1.60744e+07
29,29,29,19989,1.37789e+07
32,32,32,22746,1.61693e+07
30,30,30,21977,1.61007e+07
29,29,29,21792,1.63763e+07
23,23,23,17757,1.37102e+07
33,33,33,26062,2.05837e+07
22,22,22,17840,1.44675e+07
27,27,27,22346,1.84952e+07
24,24,24,20399,1.7339e+07
28,28,28,24368,2.12083e+07
17,17,17,15134,1.34734e+07
19,19,19,17294,1.57418e+07
20,20,20,18545,1.71965e+07
12,12,12,11413,1.08552e+07
14,14,14,13581,1.31751e+07
13,13,13,12920,1.28408e+07
12,12,12,12119,1.22396e+07
9,9,9,9281,9.57104e+06
7,7,7,7351,7.71988e+06
25,25,25,26796,2.87218e+07
9,9,9,9836,1.075e+07
7,7,7,7767,8.61832e+06
14,14,14,15803,1.78387e+07
12,12,12,13822,1.59211e+07
11,11,11,12892,1.51099e+07
6,6,6,7148,8.51579e+06
9,9,9,10894,1.31868e+07
7,7,7,8606,1.05807e+07
5,5,5,6218,7.73273e+06
9,9,9,11437,1.4534e+07
7,7,7,9028,1.16437e+07
11,11,11,14402,1.88564e+07
9,9,9,11954,1.58778e+07
9,9,9,12144,1.63867e+07
1,1,1,1364,1.8605e+06
6,6,6,8358,1.1643e+07
5,5,5,7059,9.96596e+06
4,4,4,5740,8.23699e+06
2,2,2,2899,4.20211e+06
7,7,7,10264,1.505e+07
4,4,4,5967,8.90135e+06
5,5,5,7561,1.14339e+07
3,3,3,4583,7.00134e+06
5,5,5,7737,1.19724e+07
2,2,2,3149,4.95816e+06
3,3,3,4765,7.56846e+06
4,4,4,6446,1.03879e+07
3,3,3,4888,7.96426e+06
4,4,4,6613,1.0933e+07
4,4,4,6689,1.11858e+07
0,0,0,0,0
3,3,3,5138,8.79983e+06
4,4,4,6915,1.19545e+07
2,2,2,3500,6.1251e+06
3,3,3,5333,9.48033e+06
6,6,6,10730,1.9189e+07
1,1,1,1801,3.2436e+06
1,1,1,1836,3.3709e+06
1,1,1,1851,3.4262e+06
2,2,2,3757,7.05753e+06
6,6,6,11356,2.14934e+07
1,1,1,1918,3.67872e+06
1,1,1,1938,3.75584e+06
0,0,0,0,0
1,1,1,1972,3.88878e+06
2,2,2,3992,7.96803e+06
50,50,50,157240,5.83779e+08
