#class tools::histo::h1d
#title total number of detected op
#dimension 1
#axis edges 0 0.9 5.1 10.1 15.1 20.1 25.1 30.1 35.1 40.1 45.1 50.1 55.1 60.1 65.1 70.1 75.1 80.1 85.1 90.1 95.1 100.1 105.1 110.1 115.1 120.1 125.1 130.1 135.1 140.1 145.1 150.1 155.1 160.1 165.1 170.1 175.1 180.1 185.1 190.1 195.1 200.1 205.1 210.1 215.1 220.1 225.1 230.1 235.1 240.1 245.1 250.1 255.1 260.1 265.1 270.1 275.1 280.1 285.1 290.1 295.1 300.1 305.1 310.1 315.1 320.1 325.1 330.1 335.1 340.1 345.1 350.1 355.1 360.1 365.1 370.1 375.1 380.1 385.1 390.1 395.1 400.1 405.1 410.1 415.1 420.1 425.1 430.1 435.1 440.1 445.1 450.1 455.1 460.1 465.1 470.1 475.1 480.1 485.1 490.1 495.1 500.1 505.1 510.1 515.1 520.1 525.1 530.1 535.1 540.1 545.1 550.1 555.1 560.1 565.1 570.1 575.1 580.1 585.1 590.1 595.1 600.1 605.1 610.1 615.1 620.1 625.1 630.1 635.1 640.1 645.1 650.1 655.1 660.1 665.1 670.1 675.1 680.1 685.1 690.1 695.1 700.1 705.1 710.1 715.1 720.1 725.1 730.1 735.1 740.1 745.1 750.1 755.1 760.1 765.1 770.1 775.1 780.1 785.1 790.1 795.1 800.1 805.1 810.1 815.1 820.1 825.1 830.1 835.1 840.1 845.1 850.1 855.1 860.1 865.1 870.1 875.1 880.1 885.1 890.1 895.1 900.1 905.1 910.1 915.1 920.1 925.1 930.1 935.1 940.1 945.1 950.1 955.1 960.1 965.1 970.1 975.1 980.1 985.1 990.1 995.1 1000.1 1005.1 1010.1 1015.1 1020.1 1025.1 1030.1 1035.1 1040.1 1045.1 1050.1 1055.1 1060.1 1065.1 1070.1 1075.1 1080.1 1085.1 1090.1 1095.1 1100.1 1105.1 1110.1 1115.1 1120.1 1125.1 1130.1 1135.1 1140.1 1145.1 1150.1 1155.1 1160.1 1165.1 1170.1 1175.1 1180.1 1185.1 1190.1 1195.1 1200.1 1205.1 1210.1 1215.1 1220.1 1225.1 1230.1 1235.1 1240.1 1245.1 1250.1 1255.1 1260.1 1265.1 1270.1 1275.1 1280.1 1285.1 1290.1 1295.1 1300.1 1305.1 1310.1 1315.1 1320.1 1325.1 1330.1 1335.1 1340.1 1345.1 1350.1 1355.1 1360.1 1365.1 1370.1 1375.1 1380.1 1385.1 1390.1 1395.1 1400.1 1405.1 1410.1 1415.1 1420.1 1425.1 1430.1 1435.1 1440.1 1445.1 1450.1 1455.1 1460.1 1465.1 1470.1 1475.1 1480.1 1485.1 1490.1 1495.1 1500.1 1505.1 1510.1 1515.1 1520.1 1525.1 1530.1 1535.1 1540.1 1545.1 1550.1 1555.1 1560.1 1565.1 1570.1 1575.1 1580.1 1585.1 1590.1 1595.1 1600.1 1605.1 1610.1 1615.1 1620.1 1625.1 1630.1 1635.1 1640.1 1645.1 1650.1 1655.1 1660.1 1665.1 1670.1 1675.1 1680.1 1685.1 1690.1 1695.1 1700.1 1705.1 1710.1 1715.1 1720.1 1725.1 1730.1 1735.1 1740.1 1745.1 1750.1 1755.1 1760.1 1765.1 1770.1 1775.1 1780.1 1785.1 1790.1 1795.1 1800.1 1805.1 1810.1 1815.1 1820.1 1825.1 1830.1 1835.1 1840.1 1845.1 1850.1 1855.1 1860.1 1865.1 1870.1 1875.1 1880.1 1885.1 1890.1 1895.1 1900.1 1905.1 1910.1 1915.1 1920.1 1925.1 1930.1 1935.1 1940.1 1945.1 1950.1 1955.1 1960.1 1965.1 1970.1 1975.1 1980.1 1985.1 1990.1 1995.1 2000.1
#annotation axis_x.title 
#bin_number 403
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
8529384,8.52938e+06,8.52938e+06,0,0
428511,428511,428511,1.19327e+06,4.18755e+06
283966,283966,283966,2.23032e+06,1.80824e+07
200452,200452,200452,2.57847e+06,3.35672e+07
142242,142242,142242,2.54042e+06,4.56532e+07
102078,102078,102078,2.335e+06,5.3615e+07
74473,74473,74473,2.07628e+06,5.80346e+07
55496,55496,55496,1.82425e+06,6.00772e+07
41617,41617,41617,1.57667e+06,5.98148e+07
31426,31426,31426,1.34816e+06,5.78983e+07
23874,23874,23874,1.1431e+06,5.47796e+07
18322,18322,18322,969254,5.1311e+07
14242,14242,14242,824628,4.77755e+07
10962,10962,10962,689371,4.33749e+07
8554,8554,8554,580683,3.94364e+07
6553,6553,6553,477661,3.48305e+07
5306,5306,5306,413287,3.22017e+07
4238,4238,4238,351360,2.91388e+07
3266,3266,3266,287038,2.52334e+07
2734,2734,2734,254018,2.36065e+07
2130,2130,2130,208515,2.04167e+07
1741,1741,1741,179205,1.84493e+07
1366,1366,1366,147492,1.5928e+07
1087,1087,1087,122662,1.38439e+07
895,895,895,105538,1.24468e+07
763,763,763,93814,1.15364e+07
628,628,628,80391,1.02922e+07
536,536,536,71203,9.45981e+06
456,456,456,62961,8.69403e+06
356,356,356,50875,7.27117e+06
292,292,292,43163,6.38084e+06
260,260,260,39766,6.08258e+06
209,209,209,33004,5.21226e+06
157,157,157,25592,4.17195e+06
147,147,147,24674,4.14184e+06
132,132,132,22805,3.94018e+06
119,119,119,21137,3.7546e+06
85,85,85,15548,2.84418e+06
102,102,102,19175,3.60492e+06
81,81,81,15624,3.01389e+06
72,72,72,14239,2.81611e+06
58,58,58,11779,2.39225e+06
40,40,40,8316,1.72898e+06
49,49,49,10441,2.22489e+06
50,50,50,10898,2.37542e+06
51,51,51,11375,2.53718e+06
40,40,40,9112,2.07581e+06
38,38,38,8860,2.06585e+06
30,30,30,7128,1.69367e+06
13,13,13,3162,769126
22,22,22,5467,1.35859e+06
24,24,24,6086,1.54335e+06
18,18,18,4639,1.1956e+06
18,18,18,4736,1.24613e+06
18,18,18,4821,1.29127e+06
15,15,15,4094,1.11742e+06
16,16,16,4454,1.23991e+06
12,12,12,3396,961094
6,6,6,1724,495370
8,8,8,2343,686225
11,11,11,3275,975071
9,9,9,2724,824484
16,16,16,4926,1.51663e+06
5,5,5,1563,488603
7,7,7,2217,702161
10,10,10,3227,1.04138e+06
2,2,2,658,216484
7,7,7,2331,776235
7,7,7,2364,798366
3,3,3,1031,354331
7,7,7,2436,847742
4,4,4,1411,497731
1,1,1,360,129600
3,3,3,1091,396765
3,3,3,1106,407750
6,6,6,2240,836280
6,6,6,2262,852778
5,5,5,1911,730395
2,2,2,776,301088
1,1,1,391,152881
2,2,2,792,313632
3,3,3,1211,488845
3,3,3,1226,501028
3,3,3,1236,509238
3,3,3,1253,523337
2,2,2,845,357013
0,0,0,0,0
3,3,3,1303,565939
0,0,0,0,0
0,0,0,0,0
1,1,1,450,202500
1,1,1,451,203401
2,2,2,913,416785
4,4,4,1850,855634
3,3,3,1407,659883
1,1,1,475,225625
1,1,1,480,230400
2,2,2,966,466578
1,1,1,490,240100
0,0,0,0,0
0,0,0,0,0
1,1,1,501,251001
1,1,1,509,259081
0,0,0,0,0
3,3,3,1556,807050
1,1,1,525,275625
1,1,1,528,278784
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,557,310249
1,1,1,564,318096
0,0,0,0,0
0,0,0,0,0
1,1,1,577,332929
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,596,355216
1,1,1,603,363609
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,626,391876
