#class tools::histo::h1d
#title Total number of detected op
#dimension 1
#axis edges 0 0.9 20.1 40.1 60.1 80.1 100.1 120.1 140.1 160.1 180.1 200.1 220.1 240.1 260.1 280.1 300.1 320.1 340.1 360.1 380.1 400.1 420.1 440.1 460.1 480.1 500.1 520.1 540.1 560.1 580.1 600.1 620.1 640.1 660.1 680.1 700.1 720.1 740.1 760.1 780.1 800.1 820.1 840.1 860.1 880.1 900.1 920.1 940.1 960.1 980.1 1000.1 1020.1 1040.1 1060.1 1080.1 1100.1 1120.1 1140.1 1160.1 1180.1 1200.1 1220.1 1240.1 1260.1 1280.1 1300.1 1320.1 1340.1 1360.1 1380.1 1400.1 1420.1 1440.1 1460.1 1480.1 1500.1 1520.1 1540.1 1560.1 1580.1 1600.1 1620.1 1640.1 1660.1 1680.1 1700.1 1720.1 1740.1 1760.1 1780.1 1800.1 1820.1 1840.1 1860.1 1880.1 1900.1 1920.1 1940.1 1960.1 1980.1 2000.1
#annotation axis_x.title 
#bin_number 103
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
909248,909248,909248,0,0
62705,62705,62705,429467,4.8729e+06
14465,14465,14465,417266,1.24982e+07
6239,6239,6239,306950,1.53056e+07
2960,2960,2960,205632,1.43813e+07
1526,1526,1526,136742,1.23036e+07
973,973,973,106841,1.17623e+07
579,579,579,75114,9.76447e+06
352,352,352,52615,7.8744e+06
234,234,234,39772,6.76762e+06
173,173,173,32886,6.25691e+06
151,151,151,31669,6.64665e+06
92,92,92,21162,4.87081e+06
60,60,60,14944,3.72389e+06
47,47,47,12674,3.41934e+06
46,46,46,13295,3.8439e+06
25,25,25,7710,2.37834e+06
17,17,17,5588,1.83716e+06
13,13,13,4544,1.58874e+06
12,12,12,4461,1.65886e+06
15,15,15,5814,2.25394e+06
11,11,11,4526,1.86247e+06
8,8,8,3434,1.47414e+06
5,5,5,2233,997365
5,5,5,2338,1.09343e+06
6,6,6,2952,1.45271e+06
6,6,6,3050,1.55055e+06
0,0,0,0,0
3,3,3,1668,927422
0,0,0,0,0
1,1,1,597,356409
2,2,2,1230,756452
6,6,6,3799,2.40548e+06
0,0,0,0,0
1,1,1,666,443556
0,0,0,0,0
0,0,0,0,0
2,2,2,1458,1.06288e+06
0,0,0,0,0
1,1,1,770,592900
0,0,0,0,0
0,0,0,0,0
2,2,2,1661,1.37946e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,901,811801
0,0,0,0,0
0,0,0,0,0
1,1,1,972,944784
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1066,1.13636e+06
0,0,0,0,0
1,1,1,1115,1.24322e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1199,1.4376e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1264,1.5977e+06
0,0,0,0,0
1,1,1,1317,1.73449e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1458,2.12576e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1609,2.58888e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
