#class tools::histo::h1d
#title Total number of detected op
#dimension 1
#axis edges 0 0.9 20.1 40.1 60.1 80.1 100.1 120.1 140.1 160.1 180.1 200.1 220.1 240.1 260.1 280.1 300.1 320.1 340.1 360.1 380.1 400.1 420.1 440.1 460.1 480.1 500.1 520.1 540.1 560.1 580.1 600.1 620.1 640.1 660.1 680.1 700.1 720.1 740.1 760.1 780.1 800.1 820.1 840.1 860.1 880.1 900.1 920.1 940.1 960.1 980.1 1000.1 1020.1 1040.1 1060.1 1080.1 1100.1 1120.1 1140.1 1160.1 1180.1 1200.1 1220.1 1240.1 1260.1 1280.1 1300.1 1320.1 1340.1 1360.1 1380.1 1400.1 1420.1 1440.1 1460.1 1480.1 1500.1 1520.1 1540.1 1560.1 1580.1 1600.1 1620.1 1640.1 1660.1 1680.1 1700.1 1720.1 1740.1 1760.1 1780.1 1800.1 1820.1 1840.1 1860.1 1880.1 1900.1 1920.1 1940.1 1960.1 1980.1 2000.1
#annotation axis_x.title 
#bin_number 103
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
926840,926840,926840,0,0
10895,10895,10895,89154,1.07212e+06
3831,3831,3831,112777,3.44641e+06
2190,2190,2190,109508,5.54937e+06
1936,1936,1936,137062,9.76988e+06
2691,2691,2691,244550,2.23122e+07
3365,3365,3365,372428,4.13332e+07
3739,3739,3739,488664,6.39906e+07
3942,3942,3942,593122,8.93728e+07
4062,4062,4062,692480,1.18189e+08
3898,3898,3898,741993,1.41364e+08
3731,3731,3731,784747,1.65178e+08
3288,3288,3288,757435,1.74596e+08
3161,3161,3161,792319,1.98703e+08
2840,2840,2840,768180,2.0788e+08
2656,2656,2656,770984,2.2389e+08
2184,2184,2184,677398,2.10179e+08
1966,1966,1966,649528,2.14656e+08
1656,1656,1656,579858,2.03094e+08
1420,1420,1420,525495,1.94515e+08
1207,1207,1207,471140,1.83946e+08
1026,1026,1026,420903,1.72704e+08
971,971,971,417728,1.7974e+08
803,803,803,361666,1.62919e+08
681,681,681,320010,1.50399e+08
654,654,654,320639,1.57222e+08
536,536,536,273457,1.3953e+08
489,489,489,259285,1.37499e+08
421,421,421,231721,1.27555e+08
368,368,368,209843,1.1967e+08
320,320,320,189039,1.11685e+08
295,295,295,179801,1.09598e+08
260,260,260,163937,1.03377e+08
204,204,204,132736,8.63728e+07
177,177,177,118677,7.95777e+07
162,162,162,111709,7.70356e+07
127,127,127,90283,6.41857e+07
111,111,111,81014,5.91323e+07
83,83,83,62289,4.67486e+07
85,85,85,65481,5.0447e+07
57,57,57,45079,3.56533e+07
47,47,47,38111,3.09049e+07
43,43,43,35691,2.96254e+07
36,36,36,30626,2.60551e+07
39,39,39,33969,2.95885e+07
40,40,40,35620,3.17209e+07
21,21,21,19135,1.74362e+07
22,22,22,20490,1.90843e+07
32,32,32,30484,2.90408e+07
22,22,22,21367,2.07531e+07
20,20,20,19832,1.96662e+07
15,15,15,15172,1.53463e+07
11,11,11,11365,1.17424e+07
12,12,12,12616,1.32641e+07
15,15,15,16056,1.71869e+07
6,6,6,6532,7.11128e+06
10,10,10,11090,1.2299e+07
11,11,11,12460,1.4114e+07
8,8,8,9226,1.06401e+07
8,8,8,9368,1.09702e+07
5,5,5,5932,7.03785e+06
8,8,8,9708,1.1781e+07
8,8,8,9809,1.20272e+07
5,5,5,6246,7.80265e+06
9,9,9,11419,1.44885e+07
7,7,7,9036,1.16644e+07
4,4,4,5234,6.8488e+06
4,4,4,5308,7.04379e+06
5,5,5,6739,9.08301e+06
6,6,6,8211,1.12368e+07
4,4,4,5556,7.71737e+06
1,1,1,1420,2.0164e+06
3,3,3,4272,6.08335e+06
5,5,5,7246,1.05012e+07
7,7,7,10292,1.51324e+07
5,5,5,7441,1.10739e+07
2,2,2,3024,4.57239e+06
7,7,7,10716,1.64049e+07
6,6,6,9308,1.44399e+07
2,2,2,3137,4.92047e+06
1,1,1,1586,2.5154e+06
3,3,3,4832,7.78289e+06
2,2,2,3252,5.28777e+06
2,2,2,3294,5.42523e+06
4,4,4,6670,1.11222e+07
1,1,1,1700,2.89e+06
3,3,3,5124,8.75191e+06
2,2,2,3458,5.9789e+06
1,1,1,1751,3.066e+06
2,2,2,3543,6.27646e+06
3,3,3,5375,9.63034e+06
4,4,4,7256,1.31624e+07
2,2,2,3655,6.67955e+06
2,2,2,3716,6.90433e+06
2,2,2,3740,6.99385e+06
2,2,2,3791,7.18585e+06
3,3,3,5728,1.09367e+07
2,2,2,3847,7.3997e+06
1,1,1,1950,3.8025e+06
2,2,2,3942,7.76978e+06
2,2,2,3989,7.95606e+06
105,105,105,339174,1.30407e+09
