#class tools::histo::h1d
#title Total number of detected op
#dimension 1
#axis edges 0 0.9 20.1 40.1 60.1 80.1 100.1 120.1 140.1 160.1 180.1 200.1 220.1 240.1 260.1 280.1 300.1 320.1 340.1 360.1 380.1 400.1 420.1 440.1 460.1 480.1 500.1 520.1 540.1 560.1 580.1 600.1 620.1 640.1 660.1 680.1 700.1 720.1 740.1 760.1 780.1 800.1 820.1 840.1 860.1 880.1 900.1 920.1 940.1 960.1 980.1 1000.1 1020.1 1040.1 1060.1 1080.1 1100.1 1120.1 1140.1 1160.1 1180.1 1200.1 1220.1 1240.1 1260.1 1280.1 1300.1 1320.1 1340.1 1360.1 1380.1 1400.1 1420.1 1440.1 1460.1 1480.1 1500.1 1520.1 1540.1 1560.1 1580.1 1600.1 1620.1 1640.1 1660.1 1680.1 1700.1 1720.1 1740.1 1760.1 1780.1 1800.1 1820.1 1840.1 1860.1 1880.1 1900.1 1920.1 1940.1 1960.1 1980.1 2000.1
#annotation axis_x.title 
#bin_number 103
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
998354,998354,998354,0,0
348,348,348,3171,39873
144,144,144,4306,133570
82,82,82,4106,208320
64,64,64,4530,323240
40,40,40,3575,320541
27,27,27,3012,337020
26,26,26,3423,451497
16,16,16,2392,357908
16,16,16,2732,467144
11,11,11,2063,387165
8,8,8,1688,356332
9,9,9,2103,491671
6,6,6,1496,373184
3,3,3,801,213989
14,14,14,4033,1.16219e+06
4,4,4,1234,380910
4,4,4,1324,438270
12,12,12,4202,1.47185e+06
9,9,9,3315,1.22118e+06
12,12,12,4692,1.83496e+06
10,10,10,4106,1.68624e+06
4,4,4,1712,732766
11,11,11,4941,2.21974e+06
12,12,12,5620,2.63226e+06
16,16,16,7874,3.87542e+06
15,15,15,7678,3.93044e+06
13,13,13,6915,3.67849e+06
16,16,16,8804,4.84463e+06
10,10,10,5684,3.23113e+06
16,16,16,9425,5.55228e+06
6,6,6,3679,2.25599e+06
18,18,18,11326,7.1273e+06
19,19,19,12340,8.01513e+06
26,26,26,17458,1.17234e+07
27,27,27,18625,1.28489e+07
16,16,16,11346,8.04623e+06
16,16,16,11716,8.57966e+06
19,19,19,14248,1.06849e+07
12,12,12,9258,7.14288e+06
19,19,19,15071,1.19552e+07
13,13,13,10524,8.52014e+06
19,19,19,15794,1.31293e+07
21,21,21,17830,1.51391e+07
15,15,15,13019,1.13001e+07
16,16,16,14286,1.27561e+07
20,20,20,18191,1.65463e+07
16,16,16,14888,1.38537e+07
28,28,28,26639,2.53451e+07
15,15,15,14589,1.41896e+07
13,13,13,12859,1.27199e+07
14,14,14,14123,1.42475e+07
19,19,19,19582,2.01827e+07
21,21,21,22098,2.32542e+07
16,16,16,17156,1.8396e+07
9,9,9,9800,1.06714e+07
16,16,16,17782,1.9763e+07
9,9,9,10163,1.14765e+07
14,14,14,16133,1.85914e+07
12,12,12,14039,1.64247e+07
18,18,18,21411,2.54691e+07
5,5,5,6065,7.35689e+06
13,13,13,15974,1.96289e+07
12,12,12,14999,1.87478e+07
9,9,9,11406,1.44554e+07
12,12,12,15529,2.00961e+07
8,8,8,10499,1.37788e+07
9,9,9,11937,1.58327e+07
8,8,8,10796,1.45697e+07
5,5,5,6878,9.46151e+06
4,4,4,5560,7.72855e+06
6,6,6,8461,1.19316e+07
2,2,2,2860,4.0898e+06
3,3,3,4351,6.31048e+06
6,6,6,8841,1.30273e+07
5,5,5,7468,1.11543e+07
4,4,4,6042,9.12648e+06
3,3,3,4593,7.03192e+06
4,4,4,6188,9.57292e+06
5,5,5,7843,1.23027e+07
3,3,3,4776,7.60342e+06
2,2,2,3215,5.16815e+06
4,4,4,6524,1.06407e+07
3,3,3,4957,8.19066e+06
3,3,3,5005,8.35001e+06
1,1,1,1689,2.85272e+06
1,1,1,1711,2.92752e+06
3,3,3,5194,8.99272e+06
1,1,1,1745,3.04502e+06
0,0,0,0,0
1,1,1,1796,3.22562e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,3784,7.15936e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1967,3.86909e+06
1,1,1,1985,3.94022e+06
17,17,17,77786,4.19759e+08
