#class tools::histo::h1d
#title total number of detected op
#dimension 1
#axis edges 0 0.9 5.1 10.1 15.1 20.1 25.1 30.1 35.1 40.1 45.1 50.1 55.1 60.1 65.1 70.1 75.1 80.1 85.1 90.1 95.1 100.1 105.1 110.1 115.1 120.1 125.1 130.1 135.1 140.1 145.1 150.1 155.1 160.1 165.1 170.1 175.1 180.1 185.1 190.1 195.1 200.1 205.1 210.1 215.1 220.1 225.1 230.1 235.1 240.1 245.1 250.1 255.1 260.1 265.1 270.1 275.1 280.1 285.1 290.1 295.1 300.1 305.1 310.1 315.1 320.1 325.1 330.1 335.1 340.1 345.1 350.1 355.1 360.1 365.1 370.1 375.1 380.1 385.1 390.1 395.1 400.1 405.1 410.1 415.1 420.1 425.1 430.1 435.1 440.1 445.1 450.1 455.1 460.1 465.1 470.1 475.1 480.1 485.1 490.1 495.1 500.1 505.1 510.1 515.1 520.1 525.1 530.1 535.1 540.1 545.1 550.1 555.1 560.1 565.1 570.1 575.1 580.1 585.1 590.1 595.1 600.1 605.1 610.1 615.1 620.1 625.1 630.1 635.1 640.1 645.1 650.1 655.1 660.1 665.1 670.1 675.1 680.1 685.1 690.1 695.1 700.1 705.1 710.1 715.1 720.1 725.1 730.1 735.1 740.1 745.1 750.1 755.1 760.1 765.1 770.1 775.1 780.1 785.1 790.1 795.1 800.1 805.1 810.1 815.1 820.1 825.1 830.1 835.1 840.1 845.1 850.1 855.1 860.1 865.1 870.1 875.1 880.1 885.1 890.1 895.1 900.1 905.1 910.1 915.1 920.1 925.1 930.1 935.1 940.1 945.1 950.1 955.1 960.1 965.1 970.1 975.1 980.1 985.1 990.1 995.1 1000.1 1005.1 1010.1 1015.1 1020.1 1025.1 1030.1 1035.1 1040.1 1045.1 1050.1 1055.1 1060.1 1065.1 1070.1 1075.1 1080.1 1085.1 1090.1 1095.1 1100.1 1105.1 1110.1 1115.1 1120.1 1125.1 1130.1 1135.1 1140.1 1145.1 1150.1 1155.1 1160.1 1165.1 1170.1 1175.1 1180.1 1185.1 1190.1 1195.1 1200.1 1205.1 1210.1 1215.1 1220.1 1225.1 1230.1 1235.1 1240.1 1245.1 1250.1 1255.1 1260.1 1265.1 1270.1 1275.1 1280.1 1285.1 1290.1 1295.1 1300.1 1305.1 1310.1 1315.1 1320.1 1325.1 1330.1 1335.1 1340.1 1345.1 1350.1 1355.1 1360.1 1365.1 1370.1 1375.1 1380.1 1385.1 1390.1 1395.1 1400.1 1405.1 1410.1 1415.1 1420.1 1425.1 1430.1 1435.1 1440.1 1445.1 1450.1 1455.1 1460.1 1465.1 1470.1 1475.1 1480.1 1485.1 1490.1 1495.1 1500.1 1505.1 1510.1 1515.1 1520.1 1525.1 1530.1 1535.1 1540.1 1545.1 1550.1 1555.1 1560.1 1565.1 1570.1 1575.1 1580.1 1585.1 1590.1 1595.1 1600.1 1605.1 1610.1 1615.1 1620.1 1625.1 1630.1 1635.1 1640.1 1645.1 1650.1 1655.1 1660.1 1665.1 1670.1 1675.1 1680.1 1685.1 1690.1 1695.1 1700.1 1705.1 1710.1 1715.1 1720.1 1725.1 1730.1 1735.1 1740.1 1745.1 1750.1 1755.1 1760.1 1765.1 1770.1 1775.1 1780.1 1785.1 1790.1 1795.1 1800.1 1805.1 1810.1 1815.1 1820.1 1825.1 1830.1 1835.1 1840.1 1845.1 1850.1 1855.1 1860.1 1865.1 1870.1 1875.1 1880.1 1885.1 1890.1 1895.1 1900.1 1905.1 1910.1 1915.1 1920.1 1925.1 1930.1 1935.1 1940.1 1945.1 1950.1 1955.1 1960.1 1965.1 1970.1 1975.1 1980.1 1985.1 1990.1 1995.1 2000.1
#annotation axis_x.title 
#bin_number 403
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
5511436,5.51144e+06,5.51144e+06,0,0
951142,951142,951142,2.65926e+06,9.3875e+06
711951,711951,711951,5.63478e+06,4.60193e+07
576106,576106,576106,7.43891e+06,9.72038e+07
457744,457744,457744,8.19689e+06,1.47696e+08
360787,360787,360787,8.26345e+06,1.89986e+08
284033,284033,284033,7.92766e+06,2.21836e+08
224386,224386,224386,7.38319e+06,2.43384e+08
178686,178686,178686,6.77315e+06,2.57096e+08
141948,141948,141948,6.08984e+06,2.61549e+08
113692,113692,113692,5.44729e+06,2.61222e+08
90977,90977,90977,4.81327e+06,2.54834e+08
73352,73352,73352,4.24827e+06,2.4619e+08
59442,59442,59442,3.73982e+06,2.35411e+08
47601,47601,47601,3.23292e+06,2.19666e+08
38317,38317,38317,2.79419e+06,2.03838e+08
31344,31344,31344,2.44215e+06,1.90342e+08
25597,25597,25597,2.1225e+06,1.76048e+08
20629,20629,20629,1.81348e+06,1.59463e+08
16970,16970,16970,1.57685e+06,1.46555e+08
13905,13905,13905,1.36165e+06,1.33368e+08
11360,11360,11360,1.16909e+06,1.20337e+08
9409,9409,9409,1.01544e+06,1.09607e+08
7722,7722,7722,872124,9.85133e+07
6387,6387,6387,753339,8.88682e+07
5364,5364,5364,659543,8.11064e+07
4297,4297,4297,549641,7.03147e+07
3675,3675,3675,488385,6.49107e+07
3047,3047,3047,420280,5.79763e+07
2529,2529,2529,361457,5.16662e+07
2126,2126,2126,314393,4.64967e+07
1811,1811,1811,276904,4.23426e+07
1628,1628,1628,257119,4.06115e+07
1294,1294,1294,210887,3.43714e+07
1087,1087,1087,182490,3.06395e+07
963,963,963,166566,2.88121e+07
839,839,839,149346,2.6586e+07
718,718,718,131307,2.40146e+07
631,631,631,118568,2.22807e+07
525,525,525,101281,1.95398e+07
473,473,473,93624,1.85325e+07
384,384,384,77902,1.58047e+07
381,381,381,79206,1.64669e+07
312,312,312,66459,1.4157e+07
288,288,288,62735,1.36661e+07
229,229,229,51013,1.13643e+07
199,199,199,45359,1.03393e+07
197,197,197,45863,1.06776e+07
165,165,165,39274,9.34846e+06
147,147,147,35728,8.6839e+06
167,167,167,41415,1.0271e+07
110,110,110,27835,7.04372e+06
121,121,121,31214,8.05244e+06
81,81,81,21311,5.60706e+06
85,85,85,22764,6.09664e+06
88,88,88,24049,6.57237e+06
85,85,85,23644,6.5771e+06
64,64,64,18114,5.12695e+06
53,53,53,15265,4.39671e+06
57,57,57,16714,4.90111e+06
66,66,66,19661,5.85703e+06
50,50,50,15165,4.59965e+06
60,60,60,18480,5.69195e+06
45,45,45,14076,4.40304e+06
49,49,49,15576,4.95137e+06
42,42,42,13574,4.38706e+06
27,27,27,8854,2.90351e+06
32,32,32,10654,3.54717e+06
35,35,35,11825,3.99524e+06
34,34,34,11649,3.99122e+06
28,28,28,9729,3.38052e+06
18,18,18,6351,2.24088e+06
19,19,19,6795,2.43015e+06
15,15,15,5443,1.9751e+06
13,13,13,4786,1.76201e+06
22,22,22,8211,3.06461e+06
13,13,13,4909,1.85374e+06
20,20,20,7657,2.93152e+06
15,15,15,5823,2.26052e+06
17,17,17,6687,2.63037e+06
14,14,14,5578,2.22247e+06
16,16,16,6456,2.60502e+06
15,15,15,6117,2.49453e+06
13,13,13,5373,2.22073e+06
9,9,9,3759,1.57002e+06
6,6,6,2535,1.07105e+06
9,9,9,3853,1.64953e+06
3,3,3,1298,561606
3,3,3,1314,575540
9,9,9,3986,1.76537e+06
5,5,5,2237,1.00084e+06
5,5,5,2261,1.02244e+06
6,6,6,2750,1.26042e+06
4,4,4,1853,858411
7,7,7,3278,1.53506e+06
3,3,3,1417,669299
6,6,6,2870,1.37283e+06
3,3,3,1445,696011
6,6,6,2929,1.42986e+06
0,0,0,0,0
3,3,3,1492,742022
5,5,5,2511,1.26104e+06
2,2,2,1020,520200
5,5,5,2557,1.30765e+06
6,6,6,3105,1.60685e+06
3,3,3,1571,822681
4,4,4,2111,1.11408e+06
12,12,12,6398,3.41122e+06
1,1,1,537,288369
4,4,4,2175,1.18266e+06
0,0,0,0,0
1,1,1,554,306916
4,4,4,2228,1.241e+06
7,7,7,3944,2.22217e+06
2,2,2,1134,642980
2,2,2,1146,656660
2,2,2,1157,669325
2,2,2,1169,683281
2,2,2,1175,690317
1,1,1,593,351649
0,0,0,0,0
3,3,3,1806,1.08721e+06
2,2,2,1213,735685
1,1,1,612,374544
2,2,2,1235,762617
4,4,4,2499,1.56125e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,644,414736
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,679,461041
3,3,3,2051,1.4022e+06
1,1,1,689,474721
1,1,1,691,477481
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,723,522729
1,1,1,728,529984
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,793,628849
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,850,722500
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,871,758641
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,931,866761
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,971,942841
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1020,1.0404e+06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
