#class tools::histo::h1d
#title total number of detected op
#dimension 1
#axis edges 0 0.9 5.1 10.1 15.1 20.1 25.1 30.1 35.1 40.1 45.1 50.1 55.1 60.1 65.1 70.1 75.1 80.1 85.1 90.1 95.1 100.1 105.1 110.1 115.1 120.1 125.1 130.1 135.1 140.1 145.1 150.1 155.1 160.1 165.1 170.1 175.1 180.1 185.1 190.1 195.1 200.1 205.1 210.1 215.1 220.1 225.1 230.1 235.1 240.1 245.1 250.1 255.1 260.1 265.1 270.1 275.1 280.1 285.1 290.1 295.1 300.1 305.1 310.1 315.1 320.1 325.1 330.1 335.1 340.1 345.1 350.1 355.1 360.1 365.1 370.1 375.1 380.1 385.1 390.1 395.1 400.1 405.1 410.1 415.1 420.1 425.1 430.1 435.1 440.1 445.1 450.1 455.1 460.1 465.1 470.1 475.1 480.1 485.1 490.1 495.1 500.1 505.1 510.1 515.1 520.1 525.1 530.1 535.1 540.1 545.1 550.1 555.1 560.1 565.1 570.1 575.1 580.1 585.1 590.1 595.1 600.1 605.1 610.1 615.1 620.1 625.1 630.1 635.1 640.1 645.1 650.1 655.1 660.1 665.1 670.1 675.1 680.1 685.1 690.1 695.1 700.1 705.1 710.1 715.1 720.1 725.1 730.1 735.1 740.1 745.1 750.1 755.1 760.1 765.1 770.1 775.1 780.1 785.1 790.1 795.1 800.1 805.1 810.1 815.1 820.1 825.1 830.1 835.1 840.1 845.1 850.1 855.1 860.1 865.1 870.1 875.1 880.1 885.1 890.1 895.1 900.1 905.1 910.1 915.1 920.1 925.1 930.1 935.1 940.1 945.1 950.1 955.1 960.1 965.1 970.1 975.1 980.1 985.1 990.1 995.1 1000.1 1005.1 1010.1 1015.1 1020.1 1025.1 1030.1 1035.1 1040.1 1045.1 1050.1 1055.1 1060.1 1065.1 1070.1 1075.1 1080.1 1085.1 1090.1 1095.1 1100.1 1105.1 1110.1 1115.1 1120.1 1125.1 1130.1 1135.1 1140.1 1145.1 1150.1 1155.1 1160.1 1165.1 1170.1 1175.1 1180.1 1185.1 1190.1 1195.1 1200.1 1205.1 1210.1 1215.1 1220.1 1225.1 1230.1 1235.1 1240.1 1245.1 1250.1 1255.1 1260.1 1265.1 1270.1 1275.1 1280.1 1285.1 1290.1 1295.1 1300.1 1305.1 1310.1 1315.1 1320.1 1325.1 1330.1 1335.1 1340.1 1345.1 1350.1 1355.1 1360.1 1365.1 1370.1 1375.1 1380.1 1385.1 1390.1 1395.1 1400.1 1405.1 1410.1 1415.1 1420.1 1425.1 1430.1 1435.1 1440.1 1445.1 1450.1 1455.1 1460.1 1465.1 1470.1 1475.1 1480.1 1485.1 1490.1 1495.1 1500.1 1505.1 1510.1 1515.1 1520.1 1525.1 1530.1 1535.1 1540.1 1545.1 1550.1 1555.1 1560.1 1565.1 1570.1 1575.1 1580.1 1585.1 1590.1 1595.1 1600.1 1605.1 1610.1 1615.1 1620.1 1625.1 1630.1 1635.1 1640.1 1645.1 1650.1 1655.1 1660.1 1665.1 1670.1 1675.1 1680.1 1685.1 1690.1 1695.1 1700.1 1705.1 1710.1 1715.1 1720.1 1725.1 1730.1 1735.1 1740.1 1745.1 1750.1 1755.1 1760.1 1765.1 1770.1 1775.1 1780.1 1785.1 1790.1 1795.1 1800.1 1805.1 1810.1 1815.1 1820.1 1825.1 1830.1 1835.1 1840.1 1845.1 1850.1 1855.1 1860.1 1865.1 1870.1 1875.1 1880.1 1885.1 1890.1 1895.1 1900.1 1905.1 1910.1 1915.1 1920.1 1925.1 1930.1 1935.1 1940.1 1945.1 1950.1 1955.1 1960.1 1965.1 1970.1 1975.1 1980.1 1985.1 1990.1 1995.1 2000.1
#annotation axis_x.title 
#bin_number 403
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
8748351,8.74835e+06,8.74835e+06,0,0
298137,298137,298137,783133,2.672e+06
196997,196997,196997,1.56109e+06,1.27646e+07
160710,160710,160710,2.07518e+06,2.71168e+07
128203,128203,128203,2.29566e+06,4.13635e+07
101758,101758,101758,2.3302e+06,5.35635e+07
78378,78378,78378,2.1868e+06,6.11692e+07
61198,61198,61198,2.01362e+06,6.6377e+07
47199,47199,47199,1.7889e+06,6.78956e+07
36826,36826,36826,1.58046e+06,6.79021e+07
29107,29107,29107,1.39453e+06,6.68703e+07
22572,22572,22572,1.1937e+06,6.31733e+07
17675,17675,17675,1.02338e+06,5.92893e+07
14108,14108,14108,887452,5.58528e+07
11204,11204,11204,760971,5.17075e+07
8899,8899,8899,648958,4.7343e+07
6984,6984,6984,544143,4.24095e+07
5753,5753,5753,477037,3.95672e+07
4566,4566,4566,401293,3.52777e+07
3724,3724,3724,345833,3.21234e+07
2991,2991,2991,292762,2.86618e+07
2420,2420,2420,249068,2.56391e+07
2033,2033,2033,219366,2.36742e+07
1620,1620,1620,182940,2.0662e+07
1287,1287,1287,151815,1.79107e+07
1034,1034,1034,127166,1.56414e+07
885,885,885,113245,1.44927e+07
744,744,744,98957,1.31634e+07
633,633,633,87308,1.20434e+07
503,503,503,71913,1.02823e+07
441,441,441,65235,9.6508e+06
393,393,393,60111,9.19504e+06
293,293,293,46245,7.29958e+06
267,267,267,43454,7.07259e+06
262,262,262,43986,7.38516e+06
185,185,185,31956,5.52029e+06
173,173,173,30801,5.48418e+06
178,178,178,32580,5.96362e+06
128,128,128,24068,4.52577e+06
114,114,114,21999,4.24545e+06
85,85,85,16807,3.32338e+06
83,83,83,16837,3.41562e+06
91,91,91,18910,3.9297e+06
83,83,83,17689,3.77006e+06
57,57,57,12423,2.70768e+06
55,55,55,12270,2.73742e+06
46,46,46,10484,2.38954e+06
46,46,46,10705,2.49131e+06
31,31,31,7389,1.76126e+06
36,36,36,8740,2.12195e+06
34,34,34,8436,2.0932e+06
33,33,33,8366,2.12098e+06
23,23,23,5934,1.53103e+06
31,31,31,8147,2.14116e+06
24,24,24,6450,1.73348e+06
21,21,21,5727,1.56186e+06
21,21,21,5844,1.62634e+06
17,17,17,4813,1.36267e+06
15,15,15,4327,1.24822e+06
6,6,6,1764,518624
13,13,13,3867,1.15032e+06
14,14,14,4254,1.29263e+06
13,13,13,4007,1.2351e+06
13,13,13,4075,1.27738e+06
8,8,8,2549,812195
9,9,9,2904,937042
12,12,12,3933,1.28906e+06
8,8,8,2667,889133
8,8,8,2698,909914
7,7,7,2403,824931
8,8,8,2781,966763
7,7,7,2469,870863
5,5,5,1792,642262
7,7,7,2539,920943
6,6,6,2212,815500
6,6,6,2238,834786
4,4,4,1516,574570
2,2,2,769,295681
4,4,4,1555,604509
2,2,2,785,308113
3,3,3,1193,474417
3,3,3,1209,487229
7,7,7,2854,1.16363e+06
1,1,1,414,171396
2,2,2,836,349450
2,2,2,848,359554
3,3,3,1283,548701
4,4,4,1732,749962
7,7,7,3066,1.34293e+06
2,2,2,884,390730
1,1,1,447,199809
1,1,1,452,204304
2,2,2,913,416785
3,3,3,1389,643115
1,1,1,470,220900
1,1,1,475,225625
2,2,2,952,453152
3,3,3,1445,696011
1,1,1,488,238144
1,1,1,492,242064
0,0,0,0,0
0,0,0,0,0
1,1,1,509,259081
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,530,280900
1,1,1,534,285156
1,1,1,537,288369
0,0,0,0,0
1,1,1,549,301401
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,1142,652082
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
4,4,4,2373,1.40779e+06
0,0,0,0,0
