#class tools::histo::h1d
#title total number of detected op
#dimension 1
#axis edges 0 0.9 5.1 10.1 15.1 20.1 25.1 30.1 35.1 40.1 45.1 50.1 55.1 60.1 65.1 70.1 75.1 80.1 85.1 90.1 95.1 100.1 105.1 110.1 115.1 120.1 125.1 130.1 135.1 140.1 145.1 150.1 155.1 160.1 165.1 170.1 175.1 180.1 185.1 190.1 195.1 200.1 205.1 210.1 215.1 220.1 225.1 230.1 235.1 240.1 245.1 250.1 255.1 260.1 265.1 270.1 275.1 280.1 285.1 290.1 295.1 300.1 305.1 310.1 315.1 320.1 325.1 330.1 335.1 340.1 345.1 350.1 355.1 360.1 365.1 370.1 375.1 380.1 385.1 390.1 395.1 400.1 405.1 410.1 415.1 420.1 425.1 430.1 435.1 440.1 445.1 450.1 455.1 460.1 465.1 470.1 475.1 480.1 485.1 490.1 495.1 500.1 505.1 510.1 515.1 520.1 525.1 530.1 535.1 540.1 545.1 550.1 555.1 560.1 565.1 570.1 575.1 580.1 585.1 590.1 595.1 600.1 605.1 610.1 615.1 620.1 625.1 630.1 635.1 640.1 645.1 650.1 655.1 660.1 665.1 670.1 675.1 680.1 685.1 690.1 695.1 700.1 705.1 710.1 715.1 720.1 725.1 730.1 735.1 740.1 745.1 750.1 755.1 760.1 765.1 770.1 775.1 780.1 785.1 790.1 795.1 800.1 805.1 810.1 815.1 820.1 825.1 830.1 835.1 840.1 845.1 850.1 855.1 860.1 865.1 870.1 875.1 880.1 885.1 890.1 895.1 900.1 905.1 910.1 915.1 920.1 925.1 930.1 935.1 940.1 945.1 950.1 955.1 960.1 965.1 970.1 975.1 980.1 985.1 990.1 995.1 1000.1 1005.1 1010.1 1015.1 1020.1 1025.1 1030.1 1035.1 1040.1 1045.1 1050.1 1055.1 1060.1 1065.1 1070.1 1075.1 1080.1 1085.1 1090.1 1095.1 1100.1 1105.1 1110.1 1115.1 1120.1 1125.1 1130.1 1135.1 1140.1 1145.1 1150.1 1155.1 1160.1 1165.1 1170.1 1175.1 1180.1 1185.1 1190.1 1195.1 1200.1 1205.1 1210.1 1215.1 1220.1 1225.1 1230.1 1235.1 1240.1 1245.1 1250.1 1255.1 1260.1 1265.1 1270.1 1275.1 1280.1 1285.1 1290.1 1295.1 1300.1 1305.1 1310.1 1315.1 1320.1 1325.1 1330.1 1335.1 1340.1 1345.1 1350.1 1355.1 1360.1 1365.1 1370.1 1375.1 1380.1 1385.1 1390.1 1395.1 1400.1 1405.1 1410.1 1415.1 1420.1 1425.1 1430.1 1435.1 1440.1 1445.1 1450.1 1455.1 1460.1 1465.1 1470.1 1475.1 1480.1 1485.1 1490.1 1495.1 1500.1 1505.1 1510.1 1515.1 1520.1 1525.1 1530.1 1535.1 1540.1 1545.1 1550.1 1555.1 1560.1 1565.1 1570.1 1575.1 1580.1 1585.1 1590.1 1595.1 1600.1 1605.1 1610.1 1615.1 1620.1 1625.1 1630.1 1635.1 1640.1 1645.1 1650.1 1655.1 1660.1 1665.1 1670.1 1675.1 1680.1 1685.1 1690.1 1695.1 1700.1 1705.1 1710.1 1715.1 1720.1 1725.1 1730.1 1735.1 1740.1 1745.1 1750.1 1755.1 1760.1 1765.1 1770.1 1775.1 1780.1 1785.1 1790.1 1795.1 1800.1 1805.1 1810.1 1815.1 1820.1 1825.1 1830.1 1835.1 1840.1 1845.1 1850.1 1855.1 1860.1 1865.1 1870.1 1875.1 1880.1 1885.1 1890.1 1895.1 1900.1 1905.1 1910.1 1915.1 1920.1 1925.1 1930.1 1935.1 1940.1 1945.1 1950.1 1955.1 1960.1 1965.1 1970.1 1975.1 1980.1 1985.1 1990.1 1995.1 2000.1
#annotation axis_x.title 
#bin_number 403
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
9629334,9.62933e+06,9.62933e+06,0,0
63645,63645,63645,168528,569952
31117,31117,31117,242616,1.95416e+06
19362,19362,19362,248619,3.23123e+06
13718,13718,13718,245260,4.41212e+06
10399,10399,10399,237955,5.46576e+06
8000,8000,8000,223283,6.24777e+06
6662,6662,6662,219101,7.21924e+06
5667,5667,5667,215042,8.17141e+06
5038,5038,5038,216471,9.31134e+06
4437,4437,4437,212859,1.02206e+07
3928,3928,3928,208219,1.10453e+07
3502,3502,3502,202997,1.17739e+07
3474,3474,3474,218878,1.37973e+07
3208,3208,3208,218023,1.48238e+07
3157,3157,3157,230483,1.68333e+07
2953,2953,2953,230340,1.79728e+07
2990,2990,2990,248092,2.05912e+07
2902,2902,2902,255260,2.24586e+07
2838,2838,2838,263915,2.4548e+07
2880,2880,2880,282239,2.76652e+07
2785,2785,2785,286932,2.95675e+07
2810,2810,2810,303604,3.28083e+07
2810,2810,2810,317564,3.58944e+07
2806,2806,2806,331142,3.90844e+07
2788,2788,2788,342906,4.21807e+07
2789,2789,2789,357087,4.57248e+07
2836,2836,2836,377255,5.01895e+07
2791,2791,2791,385217,5.31735e+07
2593,2593,2593,370828,5.30377e+07
2713,2713,2713,401493,5.94217e+07
2650,2650,2650,405621,6.20916e+07
2622,2622,2622,414309,6.54713e+07
2588,2588,2588,421841,6.87648e+07
2643,2643,2643,443932,7.45705e+07
2549,2549,2549,440866,7.62557e+07
2542,2542,2542,452548,8.05715e+07
2537,2537,2537,464186,8.49355e+07
2443,2443,2443,459256,8.63397e+07
2357,2357,2357,454864,8.77864e+07
2346,2346,2346,464566,9.20002e+07
2365,2365,2365,480082,9.74587e+07
2219,2219,2219,461670,9.60563e+07
2147,2147,2147,457389,9.74447e+07
2162,2162,2162,471363,1.02772e+08
2151,2151,2151,479636,1.06955e+08
2015,2015,2015,459432,1.04757e+08
1928,1928,1928,449207,1.04665e+08
1927,1927,1927,458680,1.09183e+08
1924,1924,1924,467433,1.13566e+08
1857,1857,1857,460386,1.14142e+08
1747,1747,1747,441992,1.11828e+08
1733,1733,1733,447123,1.15363e+08
1729,1729,1729,454679,1.19571e+08
1648,1648,1648,441486,1.18274e+08
1662,1662,1662,453654,1.23831e+08
1577,1577,1577,438407,1.21881e+08
1601,1601,1601,453043,1.28203e+08
1571,1571,1571,452387,1.30273e+08
1575,1575,1575,461469,1.35212e+08
1421,1421,1421,423471,1.26201e+08
1356,1356,1356,410815,1.24464e+08
1320,1320,1320,406625,1.25263e+08
1331,1331,1331,416718,1.30471e+08
1340,1340,1340,426047,1.35462e+08
1280,1280,1280,413480,1.33569e+08
1295,1295,1295,424802,1.39351e+08
1228,1228,1228,408875,1.36142e+08
1196,1196,1196,404199,1.36605e+08
1172,1172,1172,401991,1.37883e+08
1163,1163,1163,404745,1.40861e+08
1176,1176,1176,415151,1.46559e+08
1136,1136,1136,406639,1.45562e+08
1068,1068,1068,387684,1.40731e+08
1028,1028,1028,378251,1.39179e+08
1100,1100,1100,410318,1.53058e+08
1044,1044,1044,394657,1.49192e+08
1055,1055,1055,404026,1.54729e+08
1015,1015,1015,393777,1.52771e+08
1046,1046,1046,411053,1.61536e+08
935,935,935,372086,1.48075e+08
954,954,954,384359,1.54857e+08
912,912,912,372069,1.51795e+08
938,938,938,387392,1.59994e+08
859,859,859,359012,1.50048e+08
894,894,894,378100,1.59912e+08
888,888,888,380019,1.62631e+08
892,892,892,386231,1.67238e+08
776,776,776,339871,1.48858e+08
791,791,791,350414,1.55235e+08
838,838,838,375363,1.68137e+08
815,815,815,369177,1.67231e+08
818,818,818,374720,1.71658e+08
738,738,738,341645,1.5816e+08
798,798,798,373450,1.7477e+08
787,787,787,372290,1.76113e+08
